feature,feature_type,reason,semantic_group,n,missing_ratio,mean,std,min,q25,median,q75,q95,q99,max,zero_ratio,negative_ratio,unique_count,skew,q99_median_ratio,is_log_candidate
mUsageStats_m_usage_stats_object_len_sum,coverage_proxy,object length proxy,app_usage,690,0.014285714285714285,65.50289855072464,17.40303821309075,2.0,55.0,67.0,76.0,93.0,105.0,113.0,0.0,0.0,92,-0.27278847934470896,1.5671641791044777,False
mUsageStats_row_count,coverage_proxy,coverage/count/missing proxy,app_usage,690,0.014285714285714285,65.50289855072464,17.40303821309075,2.0,55.0,67.0,76.0,93.0,105.0,113.0,0.0,0.0,92,-0.27278847934470896,1.5671641791044777,False
mACStatus_m_charging_nonnull_count,coverage_proxy,coverage/count/missing proxy,charging,700,0.0,1342.7085714285715,164.94821898973245,390.0,1356.0,1398.5,1420.0,1440.0,1440.0,1440.0,0.0,0.0,210,-3.360093677788572,1.0296746514122275,False
mACStatus_m_charging_unique_count,coverage_proxy,generic count proxy,charging,700,0.0,1.9814285714285715,0.13510220487962205,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2,-7.147300421230357,1.0,False
mACStatus_row_count,coverage_proxy,coverage/count/missing proxy,charging,700,0.0,1342.7085714285715,164.94821898973245,390.0,1356.0,1398.5,1420.0,1440.0,1440.0,1440.0,0.0,0.0,210,-3.360093677788572,1.0296746514122275,False
mAmbience_m_ambience_object_len_nonnull_count,coverage_proxy,coverage/count/missing proxy,coverage_or_object_proxy,700,0.0,680.8242857142857,88.873504704973,179.0,691.0,720.0,720.0,720.0,720.0,720.0,0.0,0.0,149,-3.2348911261669024,1.0,False
mAmbience_m_ambience_object_len_nonzero_count,coverage_proxy,coverage/count/missing proxy,coverage_or_object_proxy,700,0.0,680.8242857142857,88.873504704973,179.0,691.0,720.0,720.0,720.0,720.0,720.0,0.0,0.0,149,-3.2348911261669024,1.0,False
mAmbience_m_ambience_object_len_sum,coverage_proxy,object length proxy,coverage_or_object_proxy,700,0.0,680.8242857142857,88.873504704973,179.0,691.0,720.0,720.0,720.0,720.0,720.0,0.0,0.0,149,-3.2348911261669024,1.0,False
mAmbience_row_count,coverage_proxy,coverage/count/missing proxy,coverage_or_object_proxy,700,0.0,680.8242857142857,88.873504704973,179.0,691.0,720.0,720.0,720.0,720.0,720.0,0.0,0.0,149,-3.2348911261669024,1.0,False
mBle_m_ble_object_len_nonnull_count,coverage_proxy,coverage/count/missing proxy,coverage_or_object_proxy,651,0.07,33.533026113671276,17.1072652105003,1.0,19.0,32.0,47.0,62.0,76.0,98.0,0.0,0.0,77,0.48002486810401485,2.375,False
mBle_m_ble_object_len_nonzero_count,coverage_proxy,coverage/count/missing proxy,coverage_or_object_proxy,651,0.07,33.533026113671276,17.1072652105003,1.0,19.0,32.0,47.0,62.0,76.0,98.0,0.0,0.0,77,0.48002486810401485,2.375,False
mBle_m_ble_object_len_sum,coverage_proxy,object length proxy,coverage_or_object_proxy,651,0.07,33.533026113671276,17.1072652105003,1.0,19.0,32.0,47.0,62.0,76.0,98.0,0.0,0.0,77,0.48002486810401485,2.375,False
mBle_row_count,coverage_proxy,coverage/count/missing proxy,coverage_or_object_proxy,651,0.07,33.533026113671276,17.1072652105003,1.0,19.0,32.0,47.0,62.0,76.0,98.0,0.0,0.0,77,0.48002486810401485,2.375,False
mGps_m_gps_object_len_nonnull_count,coverage_proxy,coverage/count/missing proxy,coverage_or_object_proxy,660,0.05714285714285714,1213.0469696969697,311.12737279136945,1.0,1039.25,1387.0,1438.0,1440.0,1440.0,1440.0,0.0,0.0,326,-1.4765067045271214,1.0382119682768565,False
mGps_m_gps_object_len_nonzero_count,coverage_proxy,coverage/count/missing proxy,coverage_or_object_proxy,660,0.05714285714285714,1213.0469696969697,311.12737279136945,1.0,1039.25,1387.0,1438.0,1440.0,1440.0,1440.0,0.0,0.0,326,-1.4765067045271214,1.0382119682768565,False
mGps_m_gps_object_len_sum,coverage_proxy,object length proxy,coverage_or_object_proxy,660,0.05714285714285714,1213.0469696969697,311.12737279136945,1.0,1039.25,1387.0,1438.0,1440.0,1440.0,1440.0,0.0,0.0,326,-1.4765067045271214,1.0382119682768565,False
mGps_row_count,coverage_proxy,coverage/count/missing proxy,coverage_or_object_proxy,660,0.05714285714285714,1213.0469696969697,311.12737279136945,1.0,1039.25,1387.0,1438.0,1440.0,1440.0,1440.0,0.0,0.0,326,-1.4765067045271214,1.0382119682768565,False
mWifi_m_wifi_object_len_nonnull_count,coverage_proxy,coverage/count/missing proxy,coverage_or_object_proxy,685,0.02142857142857143,111.43941605839416,33.15343418846565,1.0,103.0,119.0,136.0,143.0,144.0,144.0,0.0,0.0,98,-1.8362537586694274,1.2100840336134453,False
mWifi_m_wifi_object_len_nonzero_count,coverage_proxy,coverage/count/missing proxy,coverage_or_object_proxy,685,0.02142857142857143,111.43941605839416,33.15343418846565,1.0,103.0,119.0,136.0,143.0,144.0,144.0,0.0,0.0,98,-1.8362537586694274,1.2100840336134453,False
mWifi_m_wifi_object_len_sum,coverage_proxy,object length proxy,coverage_or_object_proxy,685,0.02142857142857143,111.43941605839416,33.15343418846565,1.0,103.0,119.0,136.0,143.0,144.0,144.0,0.0,0.0,98,-1.8362537586694274,1.2100840336134453,False
mWifi_row_count,coverage_proxy,coverage/count/missing proxy,coverage_or_object_proxy,685,0.02142857142857143,111.43941605839416,33.15343418846565,1.0,103.0,119.0,136.0,143.0,144.0,144.0,0.0,0.0,98,-1.8362537586694274,1.2100840336134453,False
wHr_heart_rate_object_len_nonnull_count,coverage_proxy,coverage/count/missing proxy,heart_rate,636,0.09142857142857143,602.0723270440252,247.5231848615906,1.0,456.5,611.0,771.25,965.5,1159.3,1366.0,0.0,0.0,441,-0.3080408512628367,1.897381342062193,False
wHr_heart_rate_object_len_nonzero_count,coverage_proxy,coverage/count/missing proxy,heart_rate,636,0.09142857142857143,602.0723270440252,247.5231848615906,1.0,456.5,611.0,771.25,965.5,1159.3,1366.0,0.0,0.0,441,-0.3080408512628367,1.897381342062193,False
wHr_heart_rate_object_len_sum,coverage_proxy,object length proxy,heart_rate,636,0.09142857142857143,602.0723270440252,247.5231848615906,1.0,456.5,611.0,771.25,965.5,1159.3,1366.0,0.0,0.0,441,-0.3080408512628367,1.897381342062193,False
wHr_row_count,coverage_proxy,coverage/count/missing proxy,heart_rate,636,0.09142857142857143,602.0723270440252,247.5231848615906,1.0,456.5,611.0,771.25,965.5,1159.3,1366.0,0.0,0.0,441,-0.3080408512628367,1.897381342062193,False
mLight_m_light_nonnull_count,coverage_proxy,coverage/count/missing proxy,light,700,0.0,137.51142857142858,16.775079811353926,39.0,141.0,144.0,144.0,144.0,145.0,146.0,0.0,0.0,67,-3.451369203421835,1.0069444444444444,False
mLight_m_light_nonzero_count,coverage_proxy,coverage/count/missing proxy,light,700,0.0,79.59,27.84412287767197,10.0,68.0,86.0,97.0,116.04999999999995,127.00999999999999,135.0,0.0,0.0,116,-0.8857499494214238,1.4768604651162789,False
mLight_m_light_zero_count,coverage_proxy,generic count proxy,light,700,0.0,57.92142857142857,29.316307613523602,0.0,39.0,53.5,70.0,123.0,131.01,134.0,0.0014285714285714286,0.0,123,0.8461513712932874,2.448785046728972,False
mLight_row_count,coverage_proxy,coverage/count/missing proxy,light,700,0.0,137.51142857142858,16.775079811353926,39.0,141.0,144.0,144.0,144.0,145.0,146.0,0.0,0.0,67,-3.451369203421835,1.0069444444444444,False
wLight_row_count,coverage_proxy,coverage/count/missing proxy,light,664,0.05142857142857143,954.4292168674699,320.5656733650048,30.0,716.75,1027.5,1236.25,1332.0,1395.4,1437.0,0.0,0.0,489,-0.6947500346877676,1.3580535279805355,False
wLight_w_light_nonnull_count,coverage_proxy,coverage/count/missing proxy,light,664,0.05142857142857143,954.4292168674699,320.5656733650048,30.0,716.75,1027.5,1236.25,1332.0,1395.4,1437.0,0.0,0.0,489,-0.6947500346877676,1.3580535279805355,False
wLight_w_light_nonzero_count,coverage_proxy,coverage/count/missing proxy,light,664,0.05142857142857143,612.6144578313254,242.2099774042248,0.0,458.0,628.5,783.25,978.7,1052.48,1189.0,0.010542168674698794,0.0,456,-0.39157723267044087,1.6745902943516309,False
wLight_w_light_zero_count,coverage_proxy,generic count proxy,light,664,0.05142857142857143,341.81475903614455,199.43077447824248,0.0,184.75,310.0,486.5,685.5000000000002,830.7700000000001,967.0,0.004518072289156626,0.0,452,0.44190226154047924,2.679903225806452,False
mScreenStatus_m_screen_use_nonnull_count,coverage_proxy,coverage/count/missing proxy,screen,700,0.0,1342.3614285714286,164.62218224710452,390.0,1350.75,1400.0,1420.0,1440.0,1440.0,1440.0,0.0,0.0,197,-3.352064149305661,1.0285714285714285,False
mScreenStatus_m_screen_use_unique_count,coverage_proxy,generic count proxy,screen,700,0.0,1.9985714285714287,0.03779644730092272,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2,-26.457513110645916,1.0,False
mScreenStatus_row_count,coverage_proxy,coverage/count/missing proxy,screen,700,0.0,1342.3614285714286,164.62218224710452,390.0,1350.75,1400.0,1420.0,1440.0,1440.0,1440.0,0.0,0.0,197,-3.352064149305661,1.0285714285714285,False
wPedo_burned_calories_median,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_burned_calories_min,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_burned_calories_negative_count,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_burned_calories_q25,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_distance_median,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_distance_min,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_distance_negative_count,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_distance_q25,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_running_step_max,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_running_step_mean,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_running_step_median,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_running_step_min,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_running_step_negative_count,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_running_step_nonzero_count,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_running_step_q25,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_running_step_q75,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_running_step_q95,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_running_step_q99,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_running_step_std,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_running_step_sum,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_speed_median,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_speed_min,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_speed_negative_count,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_speed_q25,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_step_frequency_median,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_step_frequency_min,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_step_frequency_negative_count,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_step_frequency_q25,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_step_median,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_step_min,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_step_negative_count,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_step_q25,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_walking_step_max,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_walking_step_mean,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_walking_step_median,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_walking_step_min,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_walking_step_negative_count,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_walking_step_nonzero_count,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_walking_step_q25,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_walking_step_q75,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_walking_step_q95,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_walking_step_q99,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_walking_step_std,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
wPedo_walking_step_sum,invalid_or_constant,constant or single unique value,activity_pedo,653,0.06714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mUsageStats_m_usage_stats_object_len_max,invalid_or_constant,constant or single unique value,app_usage,690,0.014285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mUsageStats_m_usage_stats_object_len_mean,invalid_or_constant,constant or single unique value,app_usage,690,0.014285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mUsageStats_m_usage_stats_object_len_median,invalid_or_constant,constant or single unique value,app_usage,690,0.014285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mUsageStats_m_usage_stats_object_len_min,invalid_or_constant,constant or single unique value,app_usage,690,0.014285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mUsageStats_m_usage_stats_object_len_negative_count,invalid_or_constant,constant or single unique value,app_usage,690,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mUsageStats_m_usage_stats_object_len_q25,invalid_or_constant,constant or single unique value,app_usage,690,0.014285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mUsageStats_m_usage_stats_object_len_q75,invalid_or_constant,constant or single unique value,app_usage,690,0.014285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mUsageStats_m_usage_stats_object_len_q95,invalid_or_constant,constant or single unique value,app_usage,690,0.014285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mUsageStats_m_usage_stats_object_len_q99,invalid_or_constant,constant or single unique value,app_usage,690,0.014285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mUsageStats_m_usage_stats_object_len_std,invalid_or_constant,constant or single unique value,app_usage,690,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mUsageStats_m_usage_stats_object_len_zero_count,invalid_or_constant,constant or single unique value,app_usage,690,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mAmbience_m_ambience_object_len_max,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,700,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mAmbience_m_ambience_object_len_mean,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,700,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mAmbience_m_ambience_object_len_median,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,700,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mAmbience_m_ambience_object_len_min,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,700,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mAmbience_m_ambience_object_len_negative_count,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mAmbience_m_ambience_object_len_q25,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,700,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mAmbience_m_ambience_object_len_q75,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,700,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mAmbience_m_ambience_object_len_q95,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,700,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mAmbience_m_ambience_object_len_q99,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,700,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mAmbience_m_ambience_object_len_std,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mAmbience_m_ambience_object_len_zero_count,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mBle_m_ble_object_len_max,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,651,0.07,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mBle_m_ble_object_len_mean,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,651,0.07,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mBle_m_ble_object_len_median,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,651,0.07,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mBle_m_ble_object_len_min,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,651,0.07,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mBle_m_ble_object_len_negative_count,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,651,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mBle_m_ble_object_len_q25,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,651,0.07,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mBle_m_ble_object_len_q75,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,651,0.07,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mBle_m_ble_object_len_q95,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,651,0.07,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mBle_m_ble_object_len_q99,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,651,0.07,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mBle_m_ble_object_len_std,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,647,0.07571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mBle_m_ble_object_len_zero_count,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,651,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mGps_m_gps_object_len_max,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,660,0.05714285714285714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mGps_m_gps_object_len_mean,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,660,0.05714285714285714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mGps_m_gps_object_len_median,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,660,0.05714285714285714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mGps_m_gps_object_len_min,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,660,0.05714285714285714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mGps_m_gps_object_len_negative_count,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,660,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mGps_m_gps_object_len_q25,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,660,0.05714285714285714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mGps_m_gps_object_len_q75,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,660,0.05714285714285714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mGps_m_gps_object_len_q95,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,660,0.05714285714285714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mGps_m_gps_object_len_q99,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,660,0.05714285714285714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
mGps_m_gps_object_len_std,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,659,0.05857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mGps_m_gps_object_len_zero_count,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,660,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,,False
mWifi_m_wifi_object_len_max,invalid_or_constant,constant or single unique value,coverage_or_object_proxy,685,0.02142857142857143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,False
