subject_id,lifelog_date,mACStatus_m_charging_value_0_count,mACStatus_m_charging_value_1_count,mActivity_m_activity_value_0_count,mActivity_m_activity_value_1_count,mActivity_m_activity_value_3_count,mActivity_m_activity_value_4_count,mActivity_m_activity_value_7_count,mActivity_m_activity_value_8_count,mAmbience_m_ambience_object_len_mean,mAmbience_m_ambience_object_len_max,mAmbience_m_ambience_object_len_sum,mAmbience_m_ambience_object_len_count,mBle_m_ble_object_len_mean,mBle_m_ble_object_len_max,mBle_m_ble_object_len_sum,mBle_m_ble_object_len_count,mGps_m_gps_object_len_mean,mGps_m_gps_object_len_max,mGps_m_gps_object_len_sum,mGps_m_gps_object_len_count,mLight_m_light_mean,mLight_m_light_std,mLight_m_light_min,mLight_m_light_max,mLight_m_light_sum,mLight_m_light_median,mLight_m_light_count,mScreenStatus_m_screen_use_value_0_count,mScreenStatus_m_screen_use_value_1_count,mUsageStats_m_usage_stats_object_len_mean,mUsageStats_m_usage_stats_object_len_max,mUsageStats_m_usage_stats_object_len_sum,mUsageStats_m_usage_stats_object_len_count,mWifi_m_wifi_object_len_mean,mWifi_m_wifi_object_len_max,mWifi_m_wifi_object_len_sum,mWifi_m_wifi_object_len_count,wHr_heart_rate_object_len_mean,wHr_heart_rate_object_len_max,wHr_heart_rate_object_len_sum,wHr_heart_rate_object_len_count,wLight_w_light_mean,wLight_w_light_std,wLight_w_light_min,wLight_w_light_max,wLight_w_light_sum,wLight_w_light_median,wLight_w_light_count,wPedo_step_mean,wPedo_step_std,wPedo_step_min,wPedo_step_max,wPedo_step_sum,wPedo_step_median,wPedo_step_count,wPedo_step_frequency_mean,wPedo_step_frequency_std,wPedo_step_frequency_min,wPedo_step_frequency_max,wPedo_step_frequency_sum,wPedo_step_frequency_median,wPedo_step_frequency_count,wPedo_running_step_mean,wPedo_running_step_std,wPedo_running_step_min,wPedo_running_step_max,wPedo_running_step_sum,wPedo_running_step_median,wPedo_running_step_count,wPedo_walking_step_mean,wPedo_walking_step_std,wPedo_walking_step_min,wPedo_walking_step_max,wPedo_walking_step_sum,wPedo_walking_step_median,wPedo_walking_step_count,wPedo_distance_mean,wPedo_distance_std,wPedo_distance_min,wPedo_distance_max,wPedo_distance_sum,wPedo_distance_median,wPedo_distance_count,wPedo_speed_mean,wPedo_speed_std,wPedo_speed_min,wPedo_speed_max,wPedo_speed_sum,wPedo_speed_median,wPedo_speed_count,wPedo_burned_calories_mean,wPedo_burned_calories_std,wPedo_burned_calories_min,wPedo_burned_calories_max,wPedo_burned_calories_sum,wPedo_burned_calories_median,wPedo_burned_calories_count
id03,2024-09-06,1154.0,211.0,160.0,1.0,1270.0,0.0,9.0,0.0,10.0,10,7200,720,15.395833333333334,57.0,739.0,48.0,10.814602132895816,20.0,13183.0,1219.0,172.92361111111111,242.146060062211,0.0,960.0,24901.0,48.5,144,981.0,379.0,3.1809523809523808,12.0,334.0,105.0,14.806451612903226,51.0,1836.0,124.0,58.57446808510638,60.0,27530.0,470.0,104.07029876977153,204.20442698454545,0.0,3225.0,118432.0,5.0,1138.0,4.7480851063829785,12.727166921441828,0.0,89.0,5579.0,0.0,1175.0,0.07913475177304964,0.21211944869069715,0.0,1.4833333333333334,92.98333333333333,0.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,3.298321069757989,8.877599960411109,0.0,62.6800537109375,3875.527256965637,0.0,1175.0,0.054972017829299814,0.1479599993401852,0.0,1.0446675618489583,64.59212094942728,0.0,1175.0,0.19124166590102176,0.5225883208349058,0.0,3.62982177734375,224.70895743370056,0.0,1175.0
id03,2024-09-07,1169.0,166.0,256.0,3.0,1123.0,0.0,58.0,0.0,10.0,10,7200,720,13.733333333333333,31.0,412.0,30.0,10.961756373937677,20.0,15478.0,1412.0,244.63888888888889,835.0012906577781,0.0,5712.0,35228.0,0.0,144,1106.0,224.0,2.94,10.0,294.0,100.0,10.535714285714286,60.0,1180.0,112.0,57.53151010701546,61.0,48384.0,841.0,253.99187652315192,1134.2427486839347,0.0,22924.0,312664.0,23.0,1231.0,6.695024077046549,17.353126846908072,0.0,113.0,8342.0,0.0,1246.0,0.11158373461744248,0.2892187807818014,0.0,1.8833333333333333,139.03333333333333,0.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.0,4.679689851274077,12.186568701986054,0.0,81.91650390625,5830.8935546875,0.0,1246.0,0.07799483085456796,0.20310947836643425,0.0,1.3652750651041667,97.18155924479167,0.0,1246.0,0.2695992777473854,0.7137525159302129,0.0,4.99029541015625,335.9207000732422,0.0,1246.0
id03,2024-09-09,1247.0,153.0,104.0,0.0,1334.0,0.0,2.0,0.0,10.0,10,7200,720,10.67741935483871,21.0,331.0,31.0,10.9125,19.0,15714.0,1440.0,177.08333333333334,335.92967753943424,0.0,2256.0,25500.0,38.0,144,1167.0,253.0,2.5353535353535355,8.0,251.0,99.0,11.965217391304348,49.0,1376.0,115.0,58.379778051787916,60.0,47346.0,811.0,181.52278177458032,537.2441010198024,0.0,11381.0,227085.0,40.0,1251.0,5.611532625189682,12.55599771992138,0.0,91.0,7396.0,0.0,1318.0,0.09352554375316136,0.20926662866535617,0.0,1.5166666666666666,123.26666666666667,0.0,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.0,3.912924875077058,8.773917891344094,0.0,65.8790283203125,5157.2349853515625,0.0,1318.0,0.06521541458461765,0.14623196485573478,0.0,1.0979838053385416,85.95391642252605,0.0,1318.0,0.31387611875403815,3.206147720821501,0.0,115.02079010009766,413.68872451782227,0.0,1318.0
id03,2024-09-11,1202.0,215.0,107.0,0.0,1288.0,0.0,40.0,5.0,10.0,10,7200,720,10.324324324324325,21.0,382.0,37.0,11.150837988826815,20.0,13972.0,1253.0,158.4375,217.4175422426286,0.0,734.0,22815.0,11.5,144,1087.0,333.0,2.8878504672897196,11.0,309.0,107.0,13.60483870967742,50.0,1687.0,124.0,57.807821229050276,60.0,51738.0,895.0,159.2501948558067,467.88024046008667,0.0,11312.0,204318.0,40.0,1283.0,5.28194558944765,12.02594742184901,0.0,74.0,6407.0,0.0,1213.0,0.08803242649079417,0.2004324570308167,0.0,1.2333333333333334,106.78333333333333,0.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.0,3.6989901071723,8.448020511989263,0.0,51.378662109375,4486.875,0.0,1213.0,0.06164983511953834,0.14080034186648785,0.0,0.85631103515625,74.78125,0.0,1213.0,0.31238107453273134,3.440874737909985,0.0,118.79071807861328,378.9182434082031,0.0,1213.0
id03,2024-09-12,1160.0,179.0,137.0,0.0,982.0,248.0,22.0,0.0,10.0,10,6910,691,10.0625,24.0,322.0,32.0,10.844755244755245,19.0,15508.0,1430.0,135.77397260273972,195.55762077209013,0.0,724.0,19823.0,3.5,146,1080.0,259.0,2.5904761904761906,8.0,272.0,105.0,12.720338983050848,55.0,1501.0,118.0,57.00152905198777,60.0,37279.0,654.0,138.15615615615616,292.2815089609339,0.0,5276.0,184024.0,34.0,1332.0,4.43301258327165,13.010471214138082,0.0,125.0,5989.0,0.0,1351.0,0.0738835430545275,0.21684118690230134,0.0,2.0833333333333335,99.81666666666666,0.0,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.0,3.098361616748779,9.189233125783213,0.0,91.137451171875,4185.8865442276,0.0,1351.0,0.05163936027914631,0.15315388542972036,0.0,1.51895751953125,69.76477573712667,0.0,1351.0,0.35778080455291544,6.702925639294906,0.0,245.765869140625,483.36186695098877,0.0,1351.0
id03,2024-09-15,1048.0,84.0,157.0,0.0,743.0,260.0,12.0,0.0,10.0,10,5630,563,7.1875,16.0,115.0,16.0,11.599799398194584,20.0,11565.0,997.0,178.35593220338984,658.1170436705286,0.0,5047.0,21046.0,19.0,118,1021.0,151.0,2.5063291139240507,8.0,198.0,79.0,9.7,69.0,873.0,90.0,48.31609195402299,60.0,8407.0,174.0,31.828070175438597,44.98640543630449,0.0,322.0,9071.0,17.0,285.0,3.49185667752443,10.446053393928423,0.0,63.0,1072.0,0.0,307.0,0.058197611292073834,0.1741008898988069,0.0,1.05,17.866666666666667,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,2.451033502137622,7.326454276140058,0.0,43.7568359375,752.46728515625,0.0,307.0,0.04085055836896037,0.12210757126900103,0.0,0.7292805989583333,12.541121419270834,0.0,307.0,0.14462156016197578,0.45906984234485537,0.0,2.9299774169921875,44.39881896972656,0.0,307.0
id03,2024-09-16,1191.0,232.0,27.0,0.0,1386.0,7.0,3.0,0.0,10.0,10,6950,695,8.392857142857142,17.0,235.0,28.0,10.944206008583691,14.0,15300.0,1398.0,52.41958041958042,97.48596233993813,0.0,570.0,7496.0,2.0,143,1135.0,278.0,2.1931818181818183,8.0,193.0,88.0,8.614035087719298,47.0,982.0,114.0,55.84204131227217,61.0,45958.0,823.0,40.062253743104804,199.97516029097812,0.0,4394.0,50839.0,0.0,1269.0,1.8104265402843602,6.747770960876579,0.0,81.0,2292.0,0.0,1266.0,0.030173775671406007,0.11246284934794301,0.0,1.35,38.2,0.0,1266.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,1.2667069759037446,4.823375259932932,0.0,67.4503173828125,1603.6510314941406,0.0,1266.0,0.021111782931729075,0.08038958766554886,0.0,1.1241719563802084,26.72751719156901,0.0,1266.0,0.07354684651933764,0.3177315598618295,0.0,6.560035705566406,93.11030769348145,0.0,1266.0
id03,2024-09-17,1044.0,169.0,139.0,0.0,1005.0,66.0,42.0,0.0,10.0,10,6150,615,11.366666666666667,40.0,341.0,30.0,13.584378013500482,20.0,14087.0,1037.0,107.46031746031746,247.42454690814006,0.0,2166.0,13540.0,2.0,126,954.0,269.0,2.987012987012987,11.0,230.0,77.0,9.89,73.0,989.0,100.0,57.487077534791254,61.0,57832.0,1006.0,856.8096828046745,4872.329719042772,0.0,86492.0,1026458.0,0.0,1198.0,5.2727272727272725,16.221994063060187,0.0,117.0,4060.0,0.0,770.0,0.08787878787878789,0.27036656771766987,0.0,1.95,67.66666666666667,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,3.6774664544439934,11.392036740946235,0.0,83.766845703125,2831.649169921875,0.0,770.0,0.061291107574066556,0.18986727901577052,0.0,1.3961140950520834,47.19415283203125,0.0,770.0,0.21228582828075854,0.6801404659724359,0.0,5.469993591308594,163.46008777618408,0.0,770.0
id03,2024-09-18,1290.0,129.0,72.0,0.0,1359.0,0.0,9.0,0.0,10.0,10,7200,720,8.264705882352942,25.0,281.0,34.0,10.934220830070478,14.0,13963.0,1277.0,98.24305555555556,253.869914558364,0.0,2434.0,14147.0,0.0,144,1140.0,289.0,2.6626506024096384,7.0,221.0,83.0,8.2,42.0,984.0,120.0,52.74875621890547,60.0,21205.0,402.0,72.07945900253593,443.84504251924665,0.0,8640.0,85270.0,0.0,1183.0,2.869296210363496,9.59476569197307,0.0,92.0,3710.0,0.0,1293.0,0.04782160350605826,0.15991276153288447,0.0,1.5333333333333334,61.833333333333336,0.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.0,1.9992879703813806,6.716792625901428,0.0,68.670166015625,2585.079345703125,0.0,1293.0,0.03332146617302301,0.11194654376502376,0.0,1.1445027669270833,43.08465576171875,0.0,1293.0,0.11318606843527951,0.38541391626677024,0.0,3.3600616455078125,146.3495864868164,0.0,1293.0
id03,2024-09-20,1231.0,199.0,107.0,0.0,1117.0,199.0,17.0,0.0,10.0,10,7200,720,10.90625,16.0,349.0,32.0,10.923076923076923,19.0,15620.0,1430.0,109.09027777777777,218.0114166893911,0.0,2181.0,15709.0,20.5,144,1117.0,323.0,2.9393939393939394,8.0,291.0,99.0,15.56338028169014,46.0,2210.0,142.0,57.5824,60.0,35989.0,625.0,89.7109440267335,252.24144347870723,0.0,4538.0,107384.0,0.0,1197.0,5.034807831762146,12.709958874414772,0.0,89.0,6943.0,0.0,1379.0,0.08391346386270244,0.21183264790691278,0.0,1.4833333333333334,115.71666666666667,0.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,3.5111771999190386,8.880797722258029,0.0,63.8299560546875,4841.9133586883545,0.0,1379.0,0.05851961999865064,0.14801329537096716,0.0,1.0638326009114583,80.69855597813924,0.0,1379.0,0.20238382782600686,0.5185226061542927,0.0,3.6800575256347656,279.08729857206345,0.0,1379.0
id03,2024-09-21,1061.0,167.0,43.0,0.0,1128.0,52.0,25.0,0.0,10.0,10,6200,620,11.157894736842104,16.0,212.0,19.0,10.856451612903227,16.0,13462.0,1240.0,56.42857142857143,96.61564499159984,0.0,486.0,7110.0,0.0,126,1063.0,185.0,2.524390243902439,8.0,207.0,82.0,11.728155339805825,48.0,1208.0,103.0,57.122549019607845,60.0,34959.0,612.0,28.54954954954955,59.79944796781948,0.0,599.0,34859.0,0.0,1221.0,1.0338461538461539,5.244925754068361,0.0,73.0,1344.0,0.0,1300.0,0.01723076923076923,0.08741542923447271,0.0,1.2166666666666666,22.4,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.7257230788010818,3.7843929485100127,0.0,62.16998291015625,943.4400024414062,0.0,1300.0,0.012095384646684696,0.06307321580850024,0.0,1.0361663818359375,15.724000040690104,0.0,1300.0,0.04416168469649095,0.2585206859061279,0.0,5.48004150390625,57.41019010543823,0.0,1300.0
id03,2024-10-03,1278.0,143.0,113.0,0.0,1235.0,13.0,70.0,0.0,10.0,10,7000,700,14.041666666666666,21.0,337.0,24.0,10.787963610916725,19.0,15416.0,1429.0,56.13194444444444,119.85698042097196,0.0,657.0,8083.0,2.0,144,1175.0,246.0,2.7888888888888888,10.0,251.0,90.0,12.471153846153847,81.0,1297.0,104.0,55.672787979966614,61.0,33348.0,599.0,49.274478330658106,163.34010670047314,0.0,1768.0,30698.0,0.0,623.0,2.143071161048689,8.874760524599811,0.0,89.0,2861.0,0.0,1335.0,0.03571785268414482,0.14791267540999697,0.0,1.4833333333333334,47.68333333333334,0.0,1335.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.0,1.4917445722144196,6.21718858025871,0.0,63.6392822265625,1991.47900390625,0.0,1335.0,0.02486240953690699,0.10361980967097847,0.0,1.0606547037760417,33.19131673177083,0.0,1335.0,0.17166354294573324,3.102926511462703,0.0,112.67068484425545,229.17082983255386,0.0,1335.0
id03,2024-10-04,1251.0,149.0,78.0,1.0,1320.0,0.0,41.0,0.0,10.0,10,7200,720,12.547619047619047,27.0,527.0,42.0,10.95138888888889,15.0,15770.0,1440.0,139.54861111111111,173.8932567792732,0.0,806.0,20095.0,33.5,144,1053.0,367.0,3.0970873786407767,9.0,319.0,103.0,13.176470588235293,79.0,1792.0,136.0,57.58307692307692,60.0,37429.0,650.0,134.84703196347033,788.4210431260948,0.0,25643.0,177189.0,0.0,1314.0,5.464104423495287,14.79891763313976,0.0,110.0,7535.0,0.0,1379.0,0.09106840705825477,0.246648627218996,0.0,1.8333333333333333,125.58333333333333,0.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,3.800717160872915,10.327828494390628,0.0,76.17626953125,5241.18896484375,0.0,1379.0,0.06334528601454859,0.17213047490651034,0.0,1.2696044921875,87.3531494140625,0.0,1379.0,0.3588998447387784,5.236805846407771,0.0,193.3486785888672,494.9228858947754,0.0,1379.0
id03,2024-10-05,1015.0,145.0,16.0,1.0,240.0,873.0,30.0,0.0,10.0,10,5650,565,11.722222222222221,17.0,422.0,36.0,10.778172138420585,15.0,12147.0,1127.0,130.34188034188034,254.49439945037344,0.0,1393.0,15250.0,31.0,117,821.0,339.0,2.5,10.0,195.0,78.0,10.438095238095238,38.0,1096.0,105.0,57.89763779527559,61.0,22059.0,381.0,60.31842105263158,218.1729533841762,0.0,967.0,68763.0,0.0,1140.0,0.66171875,4.620933790900138,0.0,76.0,847.0,0.0,1280.0,0.011028645833333333,0.07701556318166898,0.0,1.2666666666666666,14.116666666666667,0.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,0.467515754699707,3.261648609410594,0.0,52.7501220703125,598.420166015625,0.0,1280.0,0.0077919292449951175,0.05436081015684327,0.0,0.879168701171875,9.97366943359375,0.0,1280.0,0.02772665023803711,0.19518223910946425,0.0,2.720043182373047,35.4901123046875,0.0,1280.0
id03,2024-10-09,1088.0,0.0,0.0,0.0,430.0,658.0,0.0,0.0,10.0,10,5430,543,13.333333333333334,20.0,160.0,12.0,10.775977121067683,14.0,11304.0,1049.0,95.09009009009009,203.87039330059,0.0,823.0,10555.0,0.0,111,951.0,117.0,2.5217391304347827,6.0,116.0,46.0,7.949367088607595,12.0,628.0,79.0,53.20175438596491,60.0,18195.0,342.0,45.061624649859944,51.49169902168324,0.0,547.0,16087.0,69.0,357.0,3.030456852791878,10.198993862662574,0.0,89.0,597.0,0.0,197.0,0.050507614213197966,0.16998323104437618,0.0,1.4833333333333334,9.95,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,2.117717428255807,7.052614961490738,0.0,60.840179443359375,417.19033336639404,0.0,197.0,0.03529529047093012,0.11754358269151234,0.0,1.0140029907226562,6.953172222773234,0.0,197.0,0.1261424146932999,0.42692568510082346,0.0,3.4800071716308594,24.850055694580078,0.0,197.0
id04,2024-07-31,584.0,88.0,56.0,0.0,622.0,1.0,43.0,0.0,10.0,10,3600,360,8.0,24.0,184.0,23.0,11.411357340720222,20.0,8239.0,722.0,338.53285813984803,470.3114739479097,0.0,1543.9951171875,24712.898644208908,0.0,73,503.0,199.0,4.346938775510204,21.0,213.0,49.0,13.927536231884059,60.0,961.0,69.0,55.72659176029963,60.0,14879.0,267.0,398.16991643454037,2067.592619932052,0.0,35712.0,142943.0,80.0,359.0,6.213483146067416,17.911943285366153,0.0,115.0,1659.0,0.0,267.0,0.10355805243445693,0.2985323880894358,0.0,1.9166666666666667,27.65,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,4.3603081292427435,12.720382086950968,0.0,90.47003173828125,1164.2022705078125,0.0,267.0,0.07267180215404571,0.21200636811584944,0.0,1.5078338623046874,19.403371175130207,0.0,267.0,0.14618079939138576,0.45960100590891756,0.0,4.710046768188477,39.0302734375,0.0,267.0
id04,2024-08-01,1039.0,248.0,82.0,0.0,1012.0,194.0,9.0,0.0,10.0,10,6330,633,4.431818181818182,11.0,195.0,44.0,11.11832946635731,20.0,14376.0,1293.0,87.79500356045637,180.26251071056265,0.0,1623.9825439453125,11588.94046998024,3.9825000762939453,132,842.0,375.0,2.9759036144578315,10.0,247.0,83.0,14.491379310344827,46.0,1681.0,116.0,54.30434782608695,60.0,38719.0,713.0,167.79580573951435,920.1751738249775,0.0,21657.0,152023.0,40.0,906.0,5.396130346232179,14.009131480110723,0.0,95.0,5299.0,0.0,982.0,0.08993550577053631,0.23348552466851205,0.0,1.5833333333333333,88.31666666666666,0.0,982.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,3.799549110552444,9.935213619087044,0.0,72.8299560546875,3731.1572265625,0.0,982.0,0.06332581850920739,0.16558689365145082,0.0,1.2138326009114584,62.185953776041664,0.0,982.0,0.46371236206800537,6.052562744440755,0.0,117.85877990722656,455.36553955078125,0.0,982.0
id04,2024-08-02,1154.0,256.0,79.0,0.0,1341.0,0.0,20.0,0.0,10.0,10,7200,720,4.717948717948718,10.0,184.0,39.0,11.133379888268156,20.0,15943.0,1432.0,117.77391175925732,172.53408842682362,0.0,883.9800415039062,16959.443293333054,6.007500410079956,144,949.0,391.0,3.458823529411765,10.0,294.0,85.0,13.75,50.0,1650.0,120.0,53.61260053619303,60.0,39995.0,746.0,180.43557772236076,777.4925425418653,0.0,13777.0,217064.0,34.0,1203.0,3.029940119760479,11.19272109629659,0.0,114.0,4048.0,0.0,1336.0,0.050499001996007986,0.18654535160494312,0.0,1.9,67.46666666666667,0.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.0,2.090949418302068,7.762015056070338,0.0,80.03466796875,2793.5084228515625,0.0,1336.0,0.03484915697170113,0.12936691760117225,0.0,1.3339111328125,46.55847371419271,0.0,1336.0,0.16203504265425447,2.423236206804244,0.0,64.2103271484375,216.47881698608398,0.0,1336.0
id04,2024-08-03,1231.0,183.0,69.0,0.0,1022.0,342.0,1.0,0.0,10.0,10,6970,697,3.45,9.0,69.0,20.0,10.96426068675543,20.0,15646.0,1427.0,219.6365712053246,825.5475173795501,0.0,6362.01025390625,31627.666253566742,0.0,144,1144.0,230.0,3.090909090909091,9.0,204.0,66.0,8.196581196581196,36.0,959.0,117.0,47.46259842519685,60.0,24111.0,508.0,325.9732620320856,1404.1685494823012,0.0,20067.0,182871.0,28.0,561.0,3.4949267192784665,11.096627066199751,0.0,100.0,3100.0,0.0,887.0,0.058248778654641106,0.18494378443666246,0.0,1.6666666666666667,51.666666666666664,0.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,2.690755850567221,8.56999316550091,0.0,78.8409423828125,2386.700439453125,0.0,887.0,0.04484593084278702,0.14283321942501515,0.0,1.3140157063802083,39.778340657552086,0.0,887.0,0.1312286824223154,0.40801299896816223,0.0,3.3400630950927734,116.39984130859375,0.0,887.0
id04,2024-08-04,1261.0,169.0,208.0,0.0,1224.0,0.0,8.0,0.0,10.0,10,7200,720,5.3076923076923075,8.0,69.0,13.0,9.789583333333333,20.0,14097.0,1440.0,52.80703282025125,189.6137438860566,0.0,1978.02001953125,7604.21272611618,0.0,144,1283.0,157.0,2.896551724137931,7.0,168.0,58.0,8.891666666666667,37.0,1067.0,120.0,48.095166163142,60.0,31839.0,662.0,183.35826296743065,963.3226972708426,0.0,22510.0,152004.0,23.0,829.0,3.0727848101265822,9.646879216341388,0.0,100.0,2913.0,0.0,948.0,0.05121308016877637,0.16078132027235653,0.0,1.6666666666666667,48.55,0.0,948.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,2.1694509449890393,6.8098856011431845,0.0,68.3800048828125,2056.6394958496094,0.0,948.0,0.03615751574981732,0.11349809335238632,0.0,1.139666748046875,34.27732493082682,0.0,948.0,0.11789003253486086,1.4886700852625012,0.0,45.300018310546875,111.7597508430481,0.0,948.0
id04,2024-08-08,1153.0,158.0,49.0,0.0,1310.0,1.0,51.0,0.0,10.0,10,6990,699,3.5625,7.0,57.0,16.0,10.977401129943503,20.0,15544.0,1416.0,38.25348711853296,94.63226545899968,0.0,412.02001953125,5431.99517083168,0.0,142,1176.0,175.0,3.267857142857143,9.0,183.0,56.0,11.908333333333333,48.0,1429.0,120.0,57.95425867507886,60.0,36743.0,634.0,75.22950819672131,506.72322213150625,0.0,15598.0,96369.0,5.0,1281.0,4.001417434443657,14.736359173058922,0.0,106.0,5646.0,0.0,1411.0,0.06669029057406095,0.24560598621764893,0.0,1.7666666666666666,94.1,0.0,1411.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.0,2.7308887830446325,10.024687135336578,0.0,73.905029296875,3853.2840728759766,0.0,1411.0,0.045514813050743876,0.1670781189222763,0.0,1.23175048828125,64.22140121459961,0.0,1411.0,0.08961277460899866,0.32112237935658156,0.0,2.209869384765625,126.44362497329712,0.0,1411.0
id04,2024-08-12,1157.0,273.0,108.0,0.0,1316.0,0.0,16.0,0.0,10.0,10,7200,720,4.512820512820513,11.0,176.0,39.0,11.754861111111111,20.0,16927.0,1440.0,79.66547215812736,205.24169325437515,0.0,1433.0250244140625,11471.82799077034,0.0,144,1064.0,366.0,2.7710843373493974,8.0,230.0,83.0,12.984251968503937,65.0,1649.0,127.0,51.73565573770492,60.0,25247.0,488.0,166.85886402753871,1685.6833972631168,0.0,54927.0,193890.0,0.0,1162.0,1.8294168842471714,8.37838629389007,0.0,101.0,2102.0,0.0,1149.0,0.030490281404119524,0.13963977156483456,0.0,1.6833333333333333,35.03333333333333,0.0,1149.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,1.2976011536866296,5.946085724024037,0.0,71.13070678710938,1490.9437255859375,0.0,1149.0,0.021626685894777162,0.09910142873373401,0.0,1.1855117797851562,24.849062093098958,0.0,1149.0,0.04268954669630351,0.19730187740527041,0.0,2.490039825439453,49.050289154052734,0.0,1149.0
id04,2024-08-13,1198.0,232.0,114.0,1.0,1281.0,0.0,44.0,0.0,10.0,10,7200,720,3.769230769230769,8.0,49.0,13.0,11.188194444444445,20.0,16111.0,1440.0,29.628282321823967,102.66471573559919,0.0,543.9825439453125,4266.472654342651,0.0,144,1293.0,137.0,3.1724137931034484,6.0,184.0,58.0,11.640350877192983,45.0,1327.0,114.0,49.937751004016064,60.0,24869.0,498.0,145.14247311827958,1443.6449286897523,0.0,45388.0,161979.0,17.0,1116.0,4.289179104477612,14.58278644761242,0.0,114.0,4598.0,0.0,1072.0,0.0714863184079602,0.24304644079354035,0.0,1.9,76.63333333333334,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.0,2.946547607877361,10.03403337533529,0.0,80.8560791015625,3158.6990356445312,0.0,1072.0,0.04910912679795602,0.16723388958892155,0.0,1.347601318359375,52.64498392740885,0.0,1072.0,0.16104090035851323,1.6561484452923863,0.0,43.520111083984375,172.63584518432617,0.0,1072.0
id04,2024-08-14,1163.0,185.0,244.0,4.0,1101.0,1.0,68.0,0.0,10.0,10,6950,695,8.875,51.0,71.0,8.0,11.192039106145252,20.0,16027.0,1432.0,67.5712264356942,180.44572316884074,0.0,1661.985107421875,9797.82783317566,2.0250000953674316,145,1259.0,149.0,3.3870967741935485,8.0,210.0,62.0,12.245454545454546,60.0,1347.0,110.0,,,,,0.03787878787878788,0.4351941398892446,0.0,5.0,5.0,0.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
