feature,feature_type,reason,semantic_group,n,missing_ratio,mean,std,min,q25,median,q75,q95,q99,max,zero_ratio,negative_ratio,unique_count,skew,q99_median_ratio,is_log_candidate
wPedo_speed_00_04_sum,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.5238900750122889,2.7152805365767527,0.0,0.0,0.0,0.0,1.8107981745401969,12.588245747884118,36.36923662026723,0.8617424242424242,0.0,74,8.125871543729012,,False
wPedo_speed_04_08_max,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.4186778385547605,0.6593798646248819,0.0,0.0,0.0,0.6837083081404368,1.689335110982259,2.422578325907389,3.0495001475016275,0.5613382899628253,0.0,236,1.5033536050553944,,False
wPedo_speed_04_08_mean,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.01760223838428607,0.057289863774855856,0.0,0.0,0.0,0.015711639482508262,0.07951157449067142,0.25338778213608304,0.8565614859263101,0.5613382899628253,0.0,237,8.5906619523322,,False
wPedo_speed_04_08_median,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.004266896493077426,0.050691449292732914,0.0,0.0,0.0,0.0,0.0,0.12798501873016355,1.0913416544596355,0.9814126394052045,0.0,11,18.91279560919447,,False
wPedo_speed_04_08_min,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.0002118959155076794,0.004914889104217372,0.0,0.0,0.0,0.0,0.0,0.0,0.11400000254313152,0.9981412639405205,0.0,2,23.1948270094864,,False
wPedo_speed_04_08_q25,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.0011009920522330565,0.013159579942069446,0.0,0.0,0.0,0.0,0.0,0.018663750350475176,0.23516759077707927,0.9888475836431226,0.0,7,14.550315371410043,,False
wPedo_speed_04_08_q75,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.010323343393675605,0.08909070859342022,0.0,0.0,0.0,0.0,0.0,0.2786049869457878,1.5831663767496744,0.9721189591078067,0.0,16,13.056202230431156,,False
wPedo_speed_04_08_q95,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.08210642773348739,0.23920672005617163,0.0,0.0,0.0,0.0,0.5969190983772275,1.210840975062052,1.6224175771077474,0.7806691449814126,0.0,119,3.877277467765963,,False
wPedo_speed_04_08_q99,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.2578781399558464,0.46647605161387135,0.0,0.0,0.0,0.3352433514595026,1.3895784009297676,1.6375875849914538,1.8902432098388602,0.6579925650557621,0.0,185,1.7605464734116614,,False
wPedo_speed_04_08_std,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.056108181152900304,0.10125029235275353,0.0,0.0,0.0,0.09106410845208374,0.2600591604203218,0.4182002880549022,0.6975692968613715,0.5613382899628253,0.0,237,2.4610559488709756,,False
wPedo_speed_04_08_sum,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,2.3915529970342786,5.121240799277748,0.0,0.0,0.0,2.094290888309479,11.637555074294403,25.862622012615205,38.84317626953125,0.5613382899628253,0.0,236,3.158084615530161,,False
wPedo_speed_20_24_max,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.5301774036533085,0.6378356297498368,0.0,0.0,0.2586588541666667,0.9441487630208333,1.7114176432291657,2.352772786458335,2.6901529947916667,0.42634315424610053,0.0,332,1.0612033876860223,9.096045809212189,False
wPedo_speed_20_24_mean,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.03206100210331147,0.07202633456153781,0.0,0.0,0.0030283393589317377,0.03526480780707465,0.1456793314615884,0.3050989752630785,0.7720393880208334,0.42634315424610053,0.0,332,5.407128224607784,100.74794767079992,False
wPedo_speed_20_24_median,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.00420638006729311,0.05329879847373966,0.0,0.0,0.0,0.0,0.0,0.0032797851562501243,0.763824462890625,0.9896013864818024,0.0,7,13.586472222446984,,False
wPedo_speed_20_24_min,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.00025649574848353554,0.006161239307745196,0.0,0.0,0.0,0.0,0.0,0.0,0.147998046875,0.9982668977469671,0.0,2,24.020824298928627,,False
wPedo_speed_20_24_q25,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.001471585472631427,0.02519636448265191,0.0,0.0,0.0,0.0,0.0,0.0,0.48128662109375,0.9965337954939342,0.0,3,17.38543282317427,,False
wPedo_speed_20_24_q75,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.015545840293668308,0.09979700841099536,0.0,0.0,0.0,0.0,0.0015252685546869797,0.39798999023437537,1.4743611653645834,0.949740034662045,0.0,30,9.577425044844302,,False
wPedo_speed_20_24_q95,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.18439146618151642,0.3470267095915255,0.0,0.0,0.0,0.2193481445312499,1.13319132486979,1.4241616861979163,1.7537784830729166,0.6221837088388215,0.0,219,2.2973377951966607,,False
wPedo_speed_20_24_q99,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.36958846924471583,0.5053006684813668,0.0,0.0,0.08367146809895631,0.593517171223957,1.4697497233072883,1.7203954199218752,2.125791015625,0.4714038128249567,0.0,306,1.3059481186086486,20.561315093541843,False
wPedo_speed_20_24_std,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.08512137619172008,0.1226016519733669,0.0,0.0,0.02594103040914492,0.1248193533226684,0.36858150290925057,0.4876958471383411,0.6731699370160321,0.42634315424610053,0.0,332,1.8001816614457584,18.80017252384913,False
wPedo_speed_20_24_sum,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,5.758383156714723,10.621163259560861,0.0,0.0,0.54833984375,7.543320719401041,27.321987711588502,51.26470719401043,76.22841796875,0.42634315424610053,0.0,332,2.957208526092006,93.49075719798162,True
wPedo_step_00_04_max,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,6.840909090909091,23.519971583924328,0.0,0.0,0.0,0.0,52.49999999999977,112.0,183.0,0.8617424242424242,0.0,45,4.168578512914335,,False
wPedo_step_00_04_mean,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.24726403580750325,1.2640734653556687,0.0,0.0,0.0,0.0,0.8831373762376202,7.0523152173913575,15.732323232323232,0.8617424242424242,0.0,66,7.529501694772818,,False
wPedo_step_00_04_median,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.01893939393939394,0.4351941398892446,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9981060606060606,0.0,2,22.978250586152114,,False
wPedo_step_00_04_min,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.01893939393939394,0.4351941398892446,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9981060606060606,0.0,2,22.978250586152114,,False
wPedo_step_00_04_q25,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.01893939393939394,0.4351941398892446,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9981060606060606,0.0,2,22.978250586152114,,False
wPedo_step_00_04_q75,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.05634469696969697,0.8042654848634263,0.0,0.0,0.0,0.0,0.0,0.0,14.75,0.9943181818181818,0.0,4,15.657073336070997,,False
wPedo_step_00_04_q95,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,1.2622159090909075,7.9977723069363655,0.0,0.0,0.0,0.0,0.0,36.349500000000006,97.59999999999991,0.9564393939393939,0.0,21,8.435871337943711,,False
wPedo_step_00_04_q99,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,4.30926136363636,17.97188433604294,0.0,0.0,0.0,0.0,19.642499999999934,104.31390000000002,134.05000000000004,0.9015151515151515,0.0,52,4.872888668004483,,False
wPedo_step_00_04_std,actual_behavior,sensor-derived behavior value,activity_pedo,523,0.25285714285714284,0.9155109098748195,3.691186571663125,0.0,0.0,0.0,0.0,4.903895504968265,18.800145095818895,32.91555654145716,0.8623326959847036,0.0,68,5.351588699452934,,False
wPedo_step_00_04_sum,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,42.416666666666664,222.55975183589442,0.0,0.0,0.0,0.0,145.54999999999984,1014.9300000000007,3115.0,0.8617424242424242,0.0,58,8.454849963125284,,False
wPedo_step_04_08_max,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,32.2639405204461,50.302298825450784,0.0,0.0,0.0,55.5,128.14999999999998,183.26,228.0,0.5613382899628253,0.0,110,1.4671817832671021,,False
wPedo_step_04_08_mean,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,1.3905655286118543,4.5006718386546165,0.0,0.0,0.0,1.3013503909026296,6.189854516141414,19.685064935064926,65.9090909090909,0.5613382899628253,0.0,213,8.368148035956294,,False
wPedo_step_04_08_median,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.34107806691449816,3.980904647831101,0.0,0.0,0.0,0.0,0.0,10.629999999999995,85.0,0.9814126394052045,0.0,11,18.538749510447314,,False
wPedo_step_04_08_min,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.01858736059479554,0.4311306135592269,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9981412639405205,0.0,2,23.194827009486392,,False
wPedo_step_04_08_q25,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.0887546468401487,1.0568782125093994,0.0,0.0,0.0,0.0,0.0,1.5749999999999886,18.0,0.9888475836431226,0.0,6,14.218137962785846,,False
wPedo_step_04_08_q75,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.8285315985130112,6.990765329218178,0.0,0.0,0.0,0.0,0.0,25.149999999999977,121.0,0.9721189591078067,0.0,15,12.587399316764577,,False
wPedo_step_04_08_q95,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,6.500557620817835,18.757693385408388,0.0,0.0,0.0,0.0,49.24249999999997,95.31149999999991,123.5,0.7806691449814126,0.0,96,3.820726339101797,,False
wPedo_step_04_08_q99,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,20.179256505576177,36.30666723178682,0.0,0.0,0.0,26.950000000000102,109.9069999999999,124.64149999999994,147.17999999999944,0.6579925650557621,0.0,179,1.7331312405356853,,False
wPedo_step_04_08_std,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,4.385803285750919,7.8836667753866205,0.0,0.0,0.0,7.168415307222206,20.119835217407804,31.7099666408653,53.25308356415532,0.5613382899628253,0.0,224,2.4571376956039495,,False
wPedo_step_04_08_sum,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,187.27695167286245,399.48720326913207,0.0,0.0,0.0,158.0,921.7499999999999,2011.3799999999999,3009.0,0.5613382899628253,0.0,183,3.124018281035907,,False
wPedo_step_20_24_max,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,41.92720970537262,49.65654508876074,0.0,0.0,21.0,76.0,127.19999999999993,178.48000000000002,211.0,0.42634315424610053,0.0,137,0.9834226489502149,8.49904761904762,False
wPedo_step_20_24_mean,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,2.592257656478992,5.803694570724541,0.0,0.0,0.24873096446700507,2.9916666666666667,11.848333333333274,23.398530543530562,57.8625,0.42634315424610053,0.0,321,5.373395364026977,94.07164320562288,True
wPedo_step_20_24_median,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.34488734835355284,4.376362370752084,0.0,0.0,0.0,0.0,0.0,0.2400000000000091,62.5,0.9896013864818024,0.0,7,13.57123850892361,,False
wPedo_step_20_24_min,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.02079722703639515,0.49956653654617594,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.9982668977469671,0.0,2,24.020824298928627,,False
wPedo_step_20_24_q25,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.12131715771230503,2.072265517059695,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.9965337954939342,0.0,3,17.268748634375655,,False
wPedo_step_20_24_q75,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,1.2729636048526862,8.017221398018995,0.0,0.0,0.0,0.0,0.14999999999994884,32.48000000000002,109.0,0.949740034662045,0.0,23,9.099086864429646,,False
wPedo_step_20_24_q95,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,14.918110918544182,27.78792901031165,0.0,0.0,0.0,18.0,94.37999999999987,111.18,132.6,0.6221837088388215,0.0,189,2.2325254270009425,,False
wPedo_step_20_24_q99,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,29.59403812824954,39.92006314471094,0.0,0.0,6.099999999999852,49.609999999999985,114.24399999999996,134.68120000000005,157.90000000000003,0.4714038128249567,0.0,289,1.22702720934945,22.078885245902182,True
wPedo_step_20_24_std,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,6.826407311320408,9.731145558107585,0.0,0.0,2.146256187094533,10.198993862662574,29.583142503077642,38.99887359009478,50.134942904126255,0.42634315424610053,0.0,329,1.7345781237587738,18.1706516792336,True
wPedo_step_20_24_sum,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,465.2357019064125,850.3834979900049,0.0,0.0,45.0,604.0,2260.1999999999994,4095.4000000000005,6069.0,0.42634315424610053,0.0,298,2.8769860460729837,91.0088888888889,True
wPedo_step_frequency_00_04_max,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.11401515151515151,0.3919995263987388,0.0,0.0,0.0,0.0,0.8749999999999962,1.8666666666666667,3.05,0.8617424242424242,0.0,45,4.168578512914336,,False
wPedo_step_frequency_00_04_mean,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.004121067263458387,0.021067891089261145,0.0,0.0,0.0,0.0,0.014718956270627003,0.11753858695652263,0.2622053872053872,0.8617424242424242,0.0,67,7.529501694772816,,False
wPedo_step_frequency_00_04_median,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.00031565656565656563,0.007253235664820742,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9981060606060606,0.0,2,22.97825058615212,,False
wPedo_step_frequency_00_04_min,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.00031565656565656563,0.007253235664820742,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9981060606060606,0.0,2,22.97825058615212,,False
wPedo_step_frequency_00_04_q25,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.00031565656565656563,0.007253235664820742,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9981060606060606,0.0,2,22.97825058615212,,False
wPedo_step_frequency_00_04_q75,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.0009390782828282828,0.013404424747723777,0.0,0.0,0.0,0.0,0.0,0.0,0.24583333333333335,0.9943181818181818,0.0,4,15.657073336070985,,False
wPedo_step_frequency_00_04_q95,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.021036931818181788,0.1332962051156061,0.0,0.0,0.0,0.0,0.0,0.6058250000000001,1.6266666666666652,0.9564393939393939,0.0,21,8.43587133794371,,False
wPedo_step_frequency_00_04_q99,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.07182102272727266,0.29953140560071567,0.0,0.0,0.0,0.0,0.3273749999999989,1.7385650000000004,2.2341666666666673,0.9015151515151515,0.0,52,4.872888668004485,,False
wPedo_step_frequency_00_04_std,actual_behavior,sensor-derived behavior value,activity_pedo,523,0.25285714285714284,0.015258515164580325,0.061519776194385416,0.0,0.0,0.0,0.0,0.08173159174947107,0.3133357515969815,0.5485926090242859,0.8623326959847036,0.0,67,5.351588699452931,,False
wPedo_step_frequency_00_04_sum,actual_behavior,sensor-derived behavior value,activity_pedo,528,0.24571428571428572,0.7069444444444444,3.709329197264907,0.0,0.0,0.0,0.0,2.4258333333333306,16.915500000000012,51.916666666666664,0.8617424242424242,0.0,62,8.454849963125282,,False
wPedo_step_frequency_04_08_max,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.5377323420074349,0.8383716470908464,0.0,0.0,0.0,0.925,2.135833333333333,3.054333333333333,3.8,0.5613382899628253,0.0,110,1.4671817832671026,,False
wPedo_step_frequency_04_08_mean,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.023176092143530905,0.07501119731091029,0.0,0.0,0.0,0.021689173181710493,0.10316424193569024,0.3280844155844155,1.0984848484848484,0.5613382899628253,0.0,217,8.368148035956295,,False
wPedo_step_frequency_04_08_median,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.00568463444857497,0.06634841079718501,0.0,0.0,0.0,0.0,0.0,0.17716666666666658,1.4166666666666667,0.9814126394052045,0.0,11,18.538749510447317,,False
wPedo_step_frequency_04_08_min,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.0003097893432465923,0.0071855102259871136,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9981412639405205,0.0,2,23.1948270094864,,False
wPedo_step_frequency_04_08_q25,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.0014792441140024782,0.01761463687515666,0.0,0.0,0.0,0.0,0.0,0.026249999999999808,0.3,0.9888475836431226,0.0,6,14.21813796278584,,False
wPedo_step_frequency_04_08_q75,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.013808859975216855,0.11651275548696963,0.0,0.0,0.0,0.0,0.0,0.4191666666666663,2.0166666666666666,0.9721189591078067,0.0,15,12.587399316764571,,False
wPedo_step_frequency_04_08_q95,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.10834262701363057,0.3126282230901398,0.0,0.0,0.0,0.0,0.8207083333333328,1.5885249999999984,2.0583333333333336,0.7806691449814126,0.0,96,3.8207263391017965,,False
wPedo_step_frequency_04_08_q99,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.336320941759603,0.6051111205297803,0.0,0.0,0.0,0.4491666666666684,1.8317833333333318,2.0773583333333323,2.452999999999991,0.6579925650557621,0.0,179,1.7331312405356853,,False
wPedo_step_frequency_04_08_std,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,0.07309672142918197,0.13139444625644367,0.0,0.0,0.0,0.11947358845370341,0.33533058695679674,0.5284994440144216,0.887551392735922,0.5613382899628253,0.0,225,2.457137695603951,,False
wPedo_step_frequency_04_08_sum,actual_behavior,sensor-derived behavior value,activity_pedo,538,0.23142857142857143,3.121282527881041,6.658120054485534,0.0,0.0,0.0,2.6333333333333333,15.362499999999997,33.522999999999996,50.150000000000006,0.5613382899628253,0.0,189,3.124018281035907,,False
wPedo_step_frequency_20_24_max,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.698786828422877,0.8276090848126789,0.0,0.0,0.35,1.2666666666666666,2.1199999999999988,2.9746666666666672,3.5166666666666666,0.42634315424610053,0.0,137,0.9834226489502146,8.499047619047621,False
wPedo_step_frequency_20_24_mean,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.04320429427464986,0.09672824284540901,0.0,0.0,0.004145516074450084,0.049861111111111106,0.19747222222222127,0.38997550905884265,0.9643750000000001,0.42634315424610053,0.0,324,5.373395364026979,94.07164320562286,True
wPedo_step_frequency_20_24_median,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.005748122472559214,0.07293937284586806,0.0,0.0,0.0,0.0,0.0,0.004000000000000152,1.0416666666666667,0.9896013864818024,0.0,7,13.571238508923607,,False
wPedo_step_frequency_20_24_min,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.0003466204506065858,0.008326108942436267,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9982668977469671,0.0,2,24.020824298928627,,False
wPedo_step_frequency_20_24_q25,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.002021952628538417,0.03453775861766158,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.9965337954939342,0.0,3,17.26874863437565,,False
wPedo_step_frequency_20_24_q75,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.021216060080878105,0.13362035663364993,0.0,0.0,0.0,0.0,0.0024999999999991474,0.5413333333333337,1.8166666666666667,0.949740034662045,0.0,23,9.09908686442964,,False
wPedo_step_frequency_20_24_q95,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.24863518197573642,0.4631321501718608,0.0,0.0,0.0,0.3,1.5729999999999977,1.8530000000000002,2.21,0.6221837088388215,0.0,189,2.2325254270009425,,False
wPedo_step_frequency_20_24_q99,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.493233968804159,0.6653343857451823,0.0,0.0,0.1016666666666642,0.8268333333333331,1.9040666666666661,2.2446866666666674,2.6316666666666673,0.4714038128249567,0.0,289,1.2270272093494503,22.078885245902182,True
wPedo_step_frequency_20_24_std,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,0.11377345518867345,0.16218575930179308,0.0,0.0,0.035770936451575544,0.16998323104437624,0.49305237505129407,0.6499812265015796,0.8355823817354376,0.42634315424610053,0.0,331,1.7345781237587747,18.170651679233604,True
wPedo_step_frequency_20_24_sum,actual_behavior,sensor-derived behavior value,activity_pedo,577,0.1757142857142857,7.753928365106874,14.173058299833414,0.0,0.0,0.75,10.066666666666666,37.669999999999995,68.25666666666667,101.15,0.42634315424610053,0.0,307,2.876986046072984,91.0088888888889,True
mACStatus_m_charging_00_04_value_0_count,actual_behavior,sensor-derived behavior value,charging,681,0.027142857142857142,133.25844346549192,96.96136673006355,0.0,27.0,152.0,230.0,240.0,240.0,240.0,0.15418502202643172,0.0,182,-0.21470235743303484,1.5789473684210527,False
mACStatus_m_charging_00_04_value_0_ratio,actual_behavior,sensor-derived behavior value,charging,681,0.027142857142857142,0.5842913984122399,0.4151837894189633,0.0,0.12916666666666668,0.6923076923076923,1.0,1.0,1.0,1.0,0.15418502202643172,0.0,258,-0.2992259224930544,1.4444444444444444,False
mACStatus_m_charging_00_04_value_1_count,actual_behavior,sensor-derived behavior value,charging,681,0.027142857142857142,95.59911894273128,97.13985944678036,0.0,0.0,62.0,203.0,240.0,240.0,240.0,0.38179148311306904,0.0,181,0.3452796508928926,3.870967741935484,False
mACStatus_m_charging_00_04_value_1_ratio,actual_behavior,sensor-derived behavior value,charging,681,0.027142857142857142,0.4157086015877602,0.4151837894189633,0.0,0.0,0.3076923076923077,0.8708333333333333,1.0,1.0,1.0,0.38179148311306904,0.0,258,0.299225922493054,3.25,False
mACStatus_m_charging_04_08_value_0_count,actual_behavior,sensor-derived behavior value,charging,673,0.03857142857142857,117.75482912332838,93.61862657756663,0.0,14.0,121.0,212.0,240.0,240.0,240.0,0.1827637444279346,0.0,191,-0.02564826858154663,1.9834710743801653,False
mACStatus_m_charging_04_08_value_0_ratio,actual_behavior,sensor-derived behavior value,charging,673,0.03857142857142857,0.5178304626367382,0.4023180558353472,0.0,0.0625,0.5777777777777777,0.9333333333333333,1.0,1.0,1.0,0.1827637444279346,0.0,286,-0.0989900674881281,1.7307692307692308,False
mACStatus_m_charging_04_08_value_1_count,actual_behavior,sensor-derived behavior value,charging,673,0.03857142857142857,111.10252600297177,94.26218758596029,0.0,15.0,98.0,217.0,240.0,240.0,240.0,0.22585438335809807,0.0,182,0.14153581238419946,2.4489795918367347,False
mACStatus_m_charging_04_08_value_1_ratio,actual_behavior,sensor-derived behavior value,charging,673,0.03857142857142857,0.4821695373632618,0.4023180558353472,0.0,0.06666666666666667,0.4222222222222222,0.9375,1.0,1.0,1.0,0.22585438335809807,0.0,286,0.0989900674881286,2.3684210526315788,False
mACStatus_m_charging_20_24_value_0_count,actual_behavior,sensor-derived behavior value,charging,692,0.011428571428571429,170.60115606936415,61.98193003883349,0.0,138.0,180.5,224.25,240.0,240.0,240.0,0.014450867052023121,0.0,188,-0.9352693570045411,1.3296398891966759,False
mACStatus_m_charging_20_24_value_0_ratio,actual_behavior,sensor-derived behavior value,charging,692,0.011428571428571429,0.7585175591824406,0.2546390014903304,0.0,0.6343838997531802,0.8127717391304348,1.0,1.0,1.0,1.0,0.014450867052023121,0.0,325,-1.1622672686712805,1.2303577398863257,False
mACStatus_m_charging_20_24_value_1_count,actual_behavior,sensor-derived behavior value,charging,692,0.011428571428571429,53.90606936416185,56.577711812721304,0.0,0.0,43.0,82.0,169.0,230.0,240.0,0.28034682080924855,0.0,175,1.1746550917289074,5.348837209302325,True
mACStatus_m_charging_20_24_value_1_ratio,actual_behavior,sensor-derived behavior value,charging,692,0.011428571428571429,0.24148244081755954,0.2546390014903304,0.0,0.0,0.18722826086956523,0.36561610024681984,0.7895890937019959,1.0,1.0,0.28034682080924855,0.0,325,1.162267268671279,5.341074020319303,False
mLight_m_light_00_04_max,actual_behavior,sensor-derived behavior value,light,676,0.03428571428571429,99.56958706491798,152.9632517523534,0.0,0.0,5.0,166.23688507080078,388.2562561035156,617.5,1231.0,0.4526627218934911,0.0,263,2.218202701563946,123.5,False
mLight_m_light_00_04_mean,actual_behavior,sensor-derived behavior value,light,676,0.03428571428571429,20.8234820233734,34.509964770090974,0.0,0.0,0.5416666666666666,29.416666666666668,95.52797217667103,142.1875,227.57894736842104,0.4526627218934911,0.0,341,2.194819961516014,262.5,False
mLight_m_light_00_04_median,actual_behavior,sensor-derived behavior value,light,676,0.03428571428571429,11.177572194993848,33.506491675334054,0.0,0.0,0.0,0.0,65.00062561035156,178.1306266784668,321.0,0.7692307692307693,0.0,127,4.626393416711788,,False
mLight_m_light_00_04_min,actual_behavior,sensor-derived behavior value,light,676,0.03428571428571429,1.1286686419029912,10.543487115695372,0.0,0.0,0.0,0.0,0.0,27.0,196.0,0.9733727810650887,0.0,19,13.713158047829255,,False
mLight_m_light_00_04_q25,actual_behavior,sensor-derived behavior value,light,676,0.03428571428571429,3.2699195933941554,14.783598313669474,0.0,0.0,0.0,0.0,20.742031693458557,71.25,196.0,0.8905325443786982,0.0,66,7.068135426688685,,False
mLight_m_light_00_04_q75,actual_behavior,sensor-derived behavior value,light,676,0.03428571428571429,28.50494840617716,59.45247899807832,0.0,0.0,0.0,25.809375286102295,166.0625,253.625,336.75,0.6316568047337278,0.0,203,2.5351073150255554,,False
mLight_m_light_00_04_q95,actual_behavior,sensor-derived behavior value,light,676,0.03428571428571429,63.70344645317488,103.13996843320287,0.0,0.0,0.0,100.38950204849233,272.5,413.3673606872556,697.1163909912109,0.5014792899408284,0.0,307,1.9354104491026682,,False
mLight_m_light_00_04_q99,actual_behavior,sensor-derived behavior value,light,676,0.03428571428571429,91.76764735834485,137.14630361533887,0.0,0.0,3.964999999999998,157.72999999999993,370.1341936492919,567.1081616210937,1033.4299999999996,0.4526627218934911,0.0,341,1.9487811963596624,143.02854013142345,False
mLight_m_light_00_04_std,actual_behavior,sensor-derived behavior value,light,671,0.041428571428571426,29.472170479394492,43.386905266065604,0.0,0.0,1.1131623577819225,52.91849240067732,117.82269748297422,158.19920921635088,254.7870345426048,0.45305514157973176,0.0,356,1.611278363538084,142.11692311584918,False
