target,feature,spearman,abs_spearman,n,feature_type,semantic_group
Q2,wPedo_walking_step_20_24_nonnull_count,0.014301808464464848,0.014301808464464848,355,coverage_proxy,activity_pedo
Q2,wPedo_walking_step_20_24_zero_count,0.014301808464464848,0.014301808464464848,355,coverage_proxy,activity_pedo
Q2,mLight_12_16_row_count,-0.014293104086481368,0.014293104086481368,450,coverage_proxy,light
Q2,wLight_12_16_row_count,0.013950100357524356,0.013950100357524356,414,coverage_proxy,light
Q2,wPedo_distance_16_20_nonzero_count,-0.01394451017349684,0.01394451017349684,391,coverage_proxy,activity_pedo
Q2,wPedo_speed_16_20_nonzero_count,-0.01394451017349684,0.01394451017349684,391,coverage_proxy,activity_pedo
Q2,wPedo_step_16_20_nonzero_count,-0.01394451017349684,0.01394451017349684,391,coverage_proxy,activity_pedo
Q2,wPedo_step_frequency_16_20_nonzero_count,-0.01394451017349684,0.01394451017349684,391,coverage_proxy,activity_pedo
Q2,mLight_m_light_00_04_max,0.013904541404472295,0.013904541404472295,432,actual_behavior,light
Q2,wLight_w_light_08_12_q75,-0.01383021658099811,0.01383021658099811,385,actual_behavior,light
Q2,mActivity_m_activity_00_04_value_7_count,-0.013623367142786115,0.013623367142786115,436,actual_behavior,activity_code
Q2,mActivity_m_activity_04_08_value_8_count,-0.013552075280544201,0.013552075280544201,432,actual_behavior,activity_code
Q2,mActivity_m_activity_00_04_value_7_ratio,-0.013481391431612156,0.013481391431612156,436,actual_behavior,activity_code
Q2,mActivity_m_activity_04_08_value_8_ratio,-0.013275382092328763,0.013275382092328763,432,actual_behavior,activity_code
Q2,wPedo_burned_calories_12_16_max,-0.013191588678806529,0.013191588678806529,397,actual_behavior,activity_pedo
Q2,mACStatus_m_charging_04_08_nonnull_count,0.012959155652536221,0.012959155652536221,432,coverage_proxy,charging
Q2,wPedo_burned_calories_20_24_max,-0.012640586921285517,0.012640586921285517,355,actual_behavior,activity_pedo
Q2,wPedo_step_12_16_median,-0.01191438501629051,0.01191438501629051,397,actual_behavior,activity_pedo
Q2,wPedo_step_frequency_12_16_median,-0.01191438501629051,0.01191438501629051,397,actual_behavior,activity_pedo
Q2,wPedo_distance_12_16_median,-0.011705310449415937,0.011705310449415937,397,actual_behavior,activity_pedo
Q2,wPedo_speed_12_16_median,-0.011705310449415937,0.011705310449415937,397,actual_behavior,activity_pedo
Q2,wPedo_burned_calories_16_20_q75,-0.011691954412076462,0.011691954412076462,391,actual_behavior,activity_pedo
Q2,wLight_w_light_00_04_sum,-0.011585301171464652,0.011585301171464652,345,actual_behavior,light
Q2,wPedo_distance_20_24_sum,-0.01152824019515478,0.01152824019515478,355,actual_behavior,activity_pedo
Q2,wPedo_speed_20_24_sum,-0.01152824019515478,0.01152824019515478,355,actual_behavior,activity_pedo
Q2,wPedo_step_08_12_mean,-0.011381778549208306,0.011381778549208306,383,actual_behavior,activity_pedo
Q2,wPedo_step_frequency_08_12_mean,-0.011358015182450016,0.011358015182450016,383,actual_behavior,activity_pedo
Q2,wLight_w_light_00_04_q95,-0.010982272668984175,0.010982272668984175,345,actual_behavior,light
Q2,wLight_w_light_00_04_q25,0.010966311121785172,0.010966311121785172,345,actual_behavior,light
Q2,wPedo_burned_calories_08_12_nonzero_count,-0.010605686895912566,0.010605686895912566,383,coverage_proxy,activity_pedo
Q2,mScreenStatus_m_screen_use_00_04_unique_count,-0.010260857542053307,0.010260857542053307,436,coverage_proxy,screen
Q2,wPedo_burned_calories_16_20_nonzero_count,-0.010230682280611983,0.010230682280611983,391,coverage_proxy,activity_pedo
Q2,mLight_m_light_16_20_median,-0.010160906019008941,0.010160906019008941,444,actual_behavior,light
Q2,mBle_00_04_row_count,0.01013685709030271,0.01013685709030271,416,coverage_proxy,coverage_or_object_proxy
Q2,wPedo_burned_calories_12_16_sum,-0.009899210874185837,0.009899210874185837,397,actual_behavior,activity_pedo
Q2,mLight_m_light_20_24_nonnull_count,0.009867576077822182,0.009867576077822182,442,coverage_proxy,light
Q2,mActivity_m_activity_16_20_value_3_count,-0.009867097696010569,0.009867097696010569,444,actual_behavior,activity_code
Q2,wPedo_burned_calories_20_24_std,-0.009837920021031501,0.009837920021031501,355,actual_behavior,activity_pedo
Q2,wPedo_burned_calories_20_24_nonzero_count,0.00969619207251618,0.00969619207251618,355,coverage_proxy,activity_pedo
Q2,wPedo_distance_20_24_mean,-0.009587843330623777,0.009587843330623777,355,actual_behavior,activity_pedo
Q2,wPedo_speed_20_24_mean,-0.009587843330623777,0.009587843330623777,355,actual_behavior,activity_pedo
Q2,wPedo_step_20_24_q75,-0.0094762063249666,0.0094762063249666,355,actual_behavior,activity_pedo
Q2,wPedo_step_frequency_20_24_q75,-0.0094762063249666,0.0094762063249666,355,actual_behavior,activity_pedo
Q2,wPedo_distance_20_24_q75,-0.00947618311557566,0.00947618311557566,355,actual_behavior,activity_pedo
Q2,wPedo_speed_20_24_q75,-0.00947618311557566,0.00947618311557566,355,actual_behavior,activity_pedo
Q2,mLight_m_light_12_16_nonzero_count,-0.009464722644076105,0.009464722644076105,447,coverage_proxy,light
Q2,mBle_m_ble_00_04_object_len_nonnull_count,0.009303178529665198,0.009303178529665198,220,coverage_proxy,coverage_or_object_proxy
Q2,mBle_m_ble_00_04_object_len_nonzero_count,0.009303178529665198,0.009303178529665198,220,coverage_proxy,coverage_or_object_proxy
Q2,mBle_m_ble_00_04_object_len_sum,0.009303178529665198,0.009303178529665198,220,coverage_proxy,coverage_or_object_proxy
Q2,wPedo_distance_20_24_q95,-0.009140121819397534,0.009140121819397534,355,actual_behavior,activity_pedo
Q2,wPedo_speed_20_24_q95,-0.009140121819397534,0.009140121819397534,355,actual_behavior,activity_pedo
Q2,wPedo_distance_08_12_nonzero_count,-0.009078126021227359,0.009078126021227359,383,coverage_proxy,activity_pedo
Q2,wPedo_speed_08_12_nonzero_count,-0.009078126021227359,0.009078126021227359,383,coverage_proxy,activity_pedo
Q2,wPedo_step_08_12_nonzero_count,-0.009078126021227359,0.009078126021227359,383,coverage_proxy,activity_pedo
Q2,wPedo_step_frequency_08_12_nonzero_count,-0.009078126021227359,0.009078126021227359,383,coverage_proxy,activity_pedo
Q2,wPedo_step_20_24_sum,-0.008988619865307329,0.008988619865307329,355,actual_behavior,activity_pedo
Q2,wPedo_step_frequency_20_24_sum,-0.008988616001564977,0.008988616001564977,355,actual_behavior,activity_pedo
Q2,wPedo_burned_calories_16_20_sum,-0.007518357142198688,0.007518357142198688,391,actual_behavior,activity_pedo
Q2,wPedo_distance_20_24_nonzero_count,0.007391681521940441,0.007391681521940441,355,coverage_proxy,activity_pedo
Q2,wPedo_speed_20_24_nonzero_count,0.007391681521940441,0.007391681521940441,355,coverage_proxy,activity_pedo
Q2,wPedo_step_20_24_nonzero_count,0.007391681521940441,0.007391681521940441,355,coverage_proxy,activity_pedo
Q2,wPedo_step_frequency_20_24_nonzero_count,0.007391681521940441,0.007391681521940441,355,coverage_proxy,activity_pedo
Q2,mGps_m_gps_20_24_object_len_nonnull_count,0.006895376531464249,0.006895376531464249,413,coverage_proxy,coverage_or_object_proxy
Q2,mGps_m_gps_20_24_object_len_nonzero_count,0.006895376531464249,0.006895376531464249,413,coverage_proxy,coverage_or_object_proxy
Q2,mGps_m_gps_20_24_object_len_sum,0.006895376531464249,0.006895376531464249,413,coverage_proxy,coverage_or_object_proxy
Q2,wPedo_distance_12_16_sum,-0.00671685620465517,0.00671685620465517,397,actual_behavior,activity_pedo
Q2,wPedo_speed_12_16_sum,-0.00671685620465517,0.00671685620465517,397,actual_behavior,activity_pedo
Q2,wPedo_step_20_24_q95,-0.006698595710858657,0.006698595710858657,355,actual_behavior,activity_pedo
Q2,wPedo_step_frequency_20_24_q95,-0.006698595710858657,0.006698595710858657,355,actual_behavior,activity_pedo
Q2,mLight_00_04_row_count,0.006505065655173807,0.006505065655173807,450,coverage_proxy,light
Q2,wHr_20_24_row_count,0.006438762840763321,0.006438762840763321,391,coverage_proxy,heart_rate
Q2,wPedo_step_08_12_median,0.006340101798675718,0.006340101798675718,383,actual_behavior,activity_pedo
Q2,wPedo_step_frequency_08_12_median,0.006340101798675718,0.006340101798675718,383,actual_behavior,activity_pedo
Q2,wPedo_distance_08_12_median,0.006340038911009747,0.006340038911009747,383,actual_behavior,activity_pedo
Q2,wPedo_speed_08_12_median,0.006340038911009747,0.006340038911009747,383,actual_behavior,activity_pedo
Q2,wPedo_step_20_24_mean,-0.0059638698244423,0.0059638698244423,355,actual_behavior,activity_pedo
Q2,wPedo_step_frequency_20_24_mean,-0.005963868542665928,0.005963868542665928,355,actual_behavior,activity_pedo
Q2,wLight_w_light_12_16_mean,-0.005524327899498927,0.005524327899498927,397,actual_behavior,light
Q2,wPedo_distance_20_24_zero_count,0.005402817977544727,0.005402817977544727,355,coverage_proxy,activity_pedo
Q2,wPedo_speed_20_24_zero_count,0.005402817977544727,0.005402817977544727,355,coverage_proxy,activity_pedo
Q2,wPedo_step_20_24_zero_count,0.005402817977544727,0.005402817977544727,355,coverage_proxy,activity_pedo
Q2,wPedo_step_frequency_20_24_zero_count,0.005402817977544727,0.005402817977544727,355,coverage_proxy,activity_pedo
Q2,wPedo_distance_12_16_mean,-0.005170211683846413,0.005170211683846413,397,actual_behavior,activity_pedo
Q2,wPedo_speed_12_16_mean,-0.005170211683846413,0.005170211683846413,397,actual_behavior,activity_pedo
Q2,wLight_w_light_00_04_nonnull_count,-0.0050587792578221085,0.0050587792578221085,345,coverage_proxy,light
Q2,wLight_04_08_row_count,-0.00458779105383552,0.00458779105383552,414,coverage_proxy,light
Q2,wLight_w_light_12_16_max,0.004574164774191628,0.004574164774191628,397,actual_behavior,light
Q2,mScreenStatus_m_screen_use_08_12_value_0_count,-0.004561193809785717,0.004561193809785717,442,actual_behavior,screen
Q2,wPedo_burned_calories_20_24_q75,0.004454521224926351,0.004454521224926351,355,actual_behavior,activity_pedo
Q2,mACStatus_04_08_row_count,-0.0043969750718502966,0.0043969750718502966,450,coverage_proxy,charging
Q2,wHr_heart_rate_04_08_object_len_nonnull_count,-0.004318700213476344,0.004318700213476344,150,coverage_proxy,heart_rate
Q2,wHr_heart_rate_04_08_object_len_nonzero_count,-0.004318700213476344,0.004318700213476344,150,coverage_proxy,heart_rate
Q2,wHr_heart_rate_04_08_object_len_sum,-0.004318700213476344,0.004318700213476344,150,coverage_proxy,heart_rate
Q2,wPedo_burned_calories_20_24_zero_count,0.004017486004223674,0.004017486004223674,355,coverage_proxy,activity_pedo
Q2,mActivity_m_activity_12_16_value_8_count,-0.0037558921158041825,0.0037558921158041825,446,actual_behavior,activity_code
Q2,mACStatus_m_charging_12_16_unique_count,-0.003618004949391774,0.003618004949391774,446,coverage_proxy,charging
Q2,wLight_w_light_08_12_q99,-0.003521920186978198,0.003521920186978198,385,actual_behavior,light
Q2,wPedo_burned_calories_12_16_mean,-0.0034028537380013813,0.0034028537380013813,397,actual_behavior,activity_pedo
Q2,mActivity_m_activity_12_16_value_8_ratio,-0.00338394774538068,0.00338394774538068,446,actual_behavior,activity_code
Q2,wPedo_burned_calories_20_24_sum,-0.003317438146626901,0.003317438146626901,355,actual_behavior,activity_pedo
Q2,wLight_w_light_12_16_q95,0.003270412308729058,0.003270412308729058,397,actual_behavior,light
Q2,mLight_20_24_row_count,0.0030258076493301822,0.0030258076493301822,450,coverage_proxy,light
Q2,mLight_m_light_00_04_q25,0.0028142764864257726,0.0028142764864257726,432,actual_behavior,light
Q2,wPedo_burned_calories_20_24_q99,-0.0027360527844355166,0.0027360527844355166,355,actual_behavior,activity_pedo
Q2,wLight_w_light_12_16_std,0.002563288145367502,0.002563288145367502,397,actual_behavior,light
Q2,wPedo_burned_calories_20_24_mean,-0.002516677214682477,0.002516677214682477,355,actual_behavior,activity_pedo
Q2,mWifi_m_wifi_16_20_object_len_nonnull_count,-0.002480405890217323,0.002480405890217323,419,coverage_proxy,coverage_or_object_proxy
Q2,mWifi_m_wifi_16_20_object_len_nonzero_count,-0.002480405890217323,0.002480405890217323,419,coverage_proxy,coverage_or_object_proxy
Q2,mWifi_m_wifi_16_20_object_len_sum,-0.002480405890217323,0.002480405890217323,419,coverage_proxy,coverage_or_object_proxy
Q2,mLight_m_light_00_04_min,-0.0022673243222769333,0.0022673243222769333,432,actual_behavior,light
Q2,wPedo_burned_calories_20_24_q95,-0.002137134488739841,0.002137134488739841,355,actual_behavior,activity_pedo
Q2,wPedo_step_12_16_sum,-0.001922261234049871,0.001922261234049871,397,actual_behavior,activity_pedo
Q2,wPedo_step_frequency_12_16_sum,-0.0018559745827329698,0.0018559745827329698,397,actual_behavior,activity_pedo
Q2,mActivity_m_activity_16_20_value_3_ratio,0.0015413504464207746,0.0015413504464207746,444,actual_behavior,activity_code
Q2,mWifi_20_24_row_count,-0.0013147224767055751,0.0013147224767055751,439,coverage_proxy,coverage_or_object_proxy
Q2,wLight_w_light_00_04_mean,-0.0012872550350719841,0.0012872550350719841,345,actual_behavior,light
Q2,wPedo_step_12_16_mean,-0.0011489368669801965,0.0011489368669801965,397,actual_behavior,activity_pedo
Q2,wPedo_step_frequency_12_16_mean,-0.0010826516840748144,0.0010826516840748144,397,actual_behavior,activity_pedo
Q2,mBle_m_ble_08_12_object_len_nonnull_count,-0.0007412494989653346,0.0007412494989653346,382,coverage_proxy,coverage_or_object_proxy
Q2,mBle_m_ble_08_12_object_len_nonzero_count,-0.0007412494989653346,0.0007412494989653346,382,coverage_proxy,coverage_or_object_proxy
Q2,mBle_m_ble_08_12_object_len_sum,-0.0007412494989653346,0.0007412494989653346,382,coverage_proxy,coverage_or_object_proxy
Q2,wLight_w_light_12_16_q99,0.0006850173164151516,0.0006850173164151516,397,actual_behavior,light
Q2,wPedo_burned_calories_00_04_nonnull_count,-0.00038824351916988463,0.00038824351916988463,322,coverage_proxy,activity_pedo
Q2,wPedo_distance_00_04_nonnull_count,-0.00038824351916988463,0.00038824351916988463,322,coverage_proxy,activity_pedo
Q2,wPedo_running_step_00_04_nonnull_count,-0.00038824351916988463,0.00038824351916988463,322,coverage_proxy,activity_pedo
Q2,wPedo_running_step_00_04_zero_count,-0.00038824351916988463,0.00038824351916988463,322,coverage_proxy,activity_pedo
Q2,wPedo_speed_00_04_nonnull_count,-0.00038824351916988463,0.00038824351916988463,322,coverage_proxy,activity_pedo
Q2,wPedo_step_00_04_nonnull_count,-0.00038824351916988463,0.00038824351916988463,322,coverage_proxy,activity_pedo
Q2,wPedo_step_frequency_00_04_nonnull_count,-0.00038824351916988463,0.00038824351916988463,322,coverage_proxy,activity_pedo
Q2,wPedo_walking_step_00_04_nonnull_count,-0.00038824351916988463,0.00038824351916988463,322,coverage_proxy,activity_pedo
Q2,wPedo_walking_step_00_04_zero_count,-0.00038824351916988463,0.00038824351916988463,322,coverage_proxy,activity_pedo
Q2,wLight_w_light_00_04_zero_count,0.00017543815897045858,0.00017543815897045858,345,coverage_proxy,light
Q2,wLight_w_light_12_16_sum,4.419462319599141e-05,4.419462319599141e-05,397,actual_behavior,light
Q3,mLight_m_light_12_16_q25,-0.2076056356836402,0.2076056356836402,447,actual_behavior,light
Q3,mWifi_20_24_row_count,0.20352712604881779,0.20352712604881779,439,coverage_proxy,coverage_or_object_proxy
Q3,mACStatus_m_charging_08_12_unique_count,0.18616268775070088,0.18616268775070088,442,coverage_proxy,charging
Q3,mLight_m_light_12_16_median,-0.1785106861158578,0.1785106861158578,447,actual_behavior,light
Q3,mLight_m_light_00_04_q75,-0.17470875214451784,0.17470875214451784,432,actual_behavior,light
Q3,mLight_m_light_00_04_mean,-0.17418787005727804,0.17418787005727804,432,actual_behavior,light
Q3,mWifi_m_wifi_20_24_object_len_nonnull_count,0.17391525342441277,0.17391525342441277,416,coverage_proxy,coverage_or_object_proxy
Q3,mWifi_m_wifi_20_24_object_len_nonzero_count,0.17391525342441277,0.17391525342441277,416,coverage_proxy,coverage_or_object_proxy
Q3,mWifi_m_wifi_20_24_object_len_sum,0.17391525342441277,0.17391525342441277,416,coverage_proxy,coverage_or_object_proxy
Q3,wLight_w_light_12_16_q25,-0.17297572734936695,0.17297572734936695,397,actual_behavior,light
Q3,mLight_m_light_00_04_zero_count,0.1721204227188738,0.1721204227188738,432,coverage_proxy,light
Q3,mLight_m_light_00_04_q95,-0.17190788576577687,0.17190788576577687,432,actual_behavior,light
Q3,mLight_m_light_20_24_max,0.1687963171537766,0.1687963171537766,442,actual_behavior,light
Q3,mLight_m_light_00_04_std,-0.16852587362087426,0.16852587362087426,430,actual_behavior,light
Q3,mLight_m_light_08_12_q25,-0.16762885511824846,0.16762885511824846,442,actual_behavior,light
Q3,mLight_m_light_20_24_q99,0.16565956875818613,0.16565956875818613,442,actual_behavior,light
Q3,mLight_m_light_00_04_sum,-0.16466558677179666,0.16466558677179666,432,actual_behavior,light
Q3,mLight_m_light_08_12_q75,-0.1624902066733599,0.1624902066733599,442,actual_behavior,light
Q3,mLight_m_light_00_04_q99,-0.16103709015556886,0.16103709015556886,432,actual_behavior,light
Q3,mLight_m_light_00_04_max,-0.1594340827592012,0.1594340827592012,432,actual_behavior,light
Q3,mLight_m_light_12_16_mean,-0.15776005098750598,0.15776005098750598,447,actual_behavior,light
Q3,wPedo_burned_calories_12_16_zero_count,-0.1563641524482252,0.1563641524482252,397,coverage_proxy,activity_pedo
Q3,wPedo_distance_12_16_zero_count,-0.15571113591582417,0.15571113591582417,397,coverage_proxy,activity_pedo
Q3,wPedo_speed_12_16_zero_count,-0.15571113591582417,0.15571113591582417,397,coverage_proxy,activity_pedo
Q3,wPedo_step_12_16_zero_count,-0.15571113591582417,0.15571113591582417,397,coverage_proxy,activity_pedo
Q3,wPedo_step_frequency_12_16_zero_count,-0.15571113591582417,0.15571113591582417,397,coverage_proxy,activity_pedo
Q3,mLight_m_light_12_16_q75,-0.15296240981170903,0.15296240981170903,447,actual_behavior,light
Q3,mLight_m_light_20_24_std,0.15180211320147954,0.15180211320147954,441,actual_behavior,light
Q3,mLight_m_light_08_12_median,-0.15175805977185303,0.15175805977185303,442,actual_behavior,light
Q3,mLight_m_light_12_16_sum,-0.15122582564678236,0.15122582564678236,447,actual_behavior,light
Q3,wLight_w_light_12_16_median,-0.14998808940774394,0.14998808940774394,397,actual_behavior,light
Q3,mActivity_m_activity_04_08_value_3_ratio,0.14929612323978597,0.14929612323978597,432,actual_behavior,activity_code
Q3,mLight_m_light_00_04_nonzero_count,-0.14914852420621594,0.14914852420621594,432,coverage_proxy,light
Q3,mACStatus_m_charging_00_04_unique_count,-0.146520894562192,0.146520894562192,436,coverage_proxy,charging
Q3,wLight_w_light_20_24_q75,-0.14567054459588571,0.14567054459588571,379,actual_behavior,light
Q3,mLight_m_light_08_12_mean,-0.14462379638207506,0.14462379638207506,442,actual_behavior,light
Q3,mLight_m_light_08_12_sum,-0.14390004911633067,0.14390004911633067,442,actual_behavior,light
Q3,mLight_m_light_20_24_zero_count,0.13745889421434668,0.13745889421434668,442,coverage_proxy,light
Q3,wLight_w_light_08_12_q25,-0.13674873468176657,0.13674873468176657,385,actual_behavior,light
Q3,mGps_20_24_row_count,0.13569035735903856,0.13569035735903856,425,coverage_proxy,coverage_or_object_proxy
Q3,wLight_w_light_20_24_mean,-0.13510830300003193,0.13510830300003193,379,actual_behavior,light
Q3,mACStatus_m_charging_20_24_value_1_count,0.13255210872522602,0.13255210872522602,443,actual_behavior,charging
Q3,mGps_m_gps_20_24_object_len_nonnull_count,0.13149281230089946,0.13149281230089946,413,coverage_proxy,coverage_or_object_proxy
Q3,mGps_m_gps_20_24_object_len_nonzero_count,0.13149281230089946,0.13149281230089946,413,coverage_proxy,coverage_or_object_proxy
Q3,mGps_m_gps_20_24_object_len_sum,0.13149281230089946,0.13149281230089946,413,coverage_proxy,coverage_or_object_proxy
Q3,wLight_w_light_00_04_q99,-0.13088845268207228,0.13088845268207228,345,actual_behavior,light
Q3,mLight_m_light_20_24_median,-0.1306527595956861,0.1306527595956861,442,actual_behavior,light
Q3,wLight_w_light_00_04_std,-0.12981268046576666,0.12981268046576666,345,actual_behavior,light
Q3,mLight_m_light_20_24_q25,-0.12936292216930922,0.12936292216930922,442,actual_behavior,light
Q3,mActivity_m_activity_04_08_value_3_count,0.12886106309729017,0.12886106309729017,432,actual_behavior,activity_code
Q3,wPedo_step_04_08_q99,-0.12857198107864284,0.12857198107864284,329,actual_behavior,activity_pedo
Q3,wPedo_step_frequency_04_08_q99,-0.12857198107864284,0.12857198107864284,329,actual_behavior,activity_pedo
Q3,wPedo_distance_04_08_q99,-0.1280679909607479,0.1280679909607479,329,actual_behavior,activity_pedo
Q3,wPedo_speed_04_08_q99,-0.1280679909607479,0.1280679909607479,329,actual_behavior,activity_pedo
Q3,wLight_w_light_00_04_q95,-0.12803217761581304,0.12803217761581304,345,actual_behavior,light
Q3,mLight_m_light_20_24_q95,0.1256333730482267,0.1256333730482267,442,actual_behavior,light
Q3,mLight_m_light_12_16_nonzero_count,-0.12542024335848348,0.12542024335848348,447,coverage_proxy,light
Q3,mActivity_m_activity_04_08_value_0_count,-0.12520975990901662,0.12520975990901662,432,actual_behavior,activity_code
Q3,mLight_m_light_12_16_zero_count,0.12519878677236826,0.12519878677236826,447,coverage_proxy,light
Q3,mActivity_m_activity_04_08_value_0_ratio,-0.12495183884243367,0.12495183884243367,432,actual_behavior,activity_code
Q3,wLight_w_light_20_24_sum,-0.1248232762718929,0.1248232762718929,379,actual_behavior,light
Q3,mACStatus_m_charging_08_12_value_1_count,0.1246760963922472,0.1246760963922472,442,actual_behavior,charging
Q3,mACStatus_m_charging_08_12_value_0_ratio,-0.12399218257981706,0.12399218257981706,442,actual_behavior,charging
Q3,mACStatus_m_charging_08_12_value_1_ratio,0.12399218257981706,0.12399218257981706,442,actual_behavior,charging
Q3,wPedo_burned_calories_12_16_nonzero_count,0.12311322428618389,0.12311322428618389,397,coverage_proxy,activity_pedo
Q3,mACStatus_m_charging_20_24_value_0_ratio,-0.12276925622738427,0.12276925622738427,443,actual_behavior,charging
Q3,mACStatus_m_charging_20_24_value_1_ratio,0.12276925622738427,0.12276925622738427,443,actual_behavior,charging
Q3,wPedo_burned_calories_04_08_max,-0.12269473224786333,0.12269473224786333,329,actual_behavior,activity_pedo
Q3,mACStatus_m_charging_20_24_unique_count,0.12238504265658005,0.12238504265658005,443,coverage_proxy,charging
Q3,mActivity_m_activity_04_08_nonnull_count,-0.12228262247162079,0.12228262247162079,432,coverage_proxy,activity_code
Q3,wLight_w_light_08_12_median,-0.12221752936456068,0.12221752936456068,385,actual_behavior,light
Q3,wPedo_distance_12_16_nonzero_count,0.1218039572927478,0.1218039572927478,397,coverage_proxy,activity_pedo
Q3,wPedo_speed_12_16_nonzero_count,0.1218039572927478,0.1218039572927478,397,coverage_proxy,activity_pedo
Q3,wPedo_step_12_16_nonzero_count,0.1218039572927478,0.1218039572927478,397,coverage_proxy,activity_pedo
Q3,wPedo_step_frequency_12_16_nonzero_count,0.1218039572927478,0.1218039572927478,397,coverage_proxy,activity_pedo
Q3,wLight_w_light_00_04_max,-0.12127972720491513,0.12127972720491513,345,actual_behavior,light
Q3,wLight_w_light_00_04_nonzero_count,-0.1209757216079017,0.1209757216079017,345,coverage_proxy,light
Q3,mLight_m_light_16_20_q75,-0.12092325008032544,0.12092325008032544,444,actual_behavior,light
Q3,wHr_heart_rate_00_04_object_len_nonnull_count,0.12071504022651301,0.12071504022651301,105,coverage_proxy,heart_rate
Q3,wHr_heart_rate_00_04_object_len_nonzero_count,0.12071504022651301,0.12071504022651301,105,coverage_proxy,heart_rate
Q3,wHr_heart_rate_00_04_object_len_sum,0.12071504022651301,0.12071504022651301,105,coverage_proxy,heart_rate
Q3,mActivity_m_activity_12_16_value_0_count,0.12027753547182575,0.12027753547182575,446,actual_behavior,activity_code
Q3,wHr_20_24_row_count,-0.11964563531804367,0.11964563531804367,391,coverage_proxy,heart_rate
Q3,mActivity_m_activity_20_24_value_1_count,-0.11952293677445631,0.11952293677445631,443,actual_behavior,activity_code
Q3,mActivity_m_activity_20_24_value_1_ratio,-0.11939522269806269,0.11939522269806269,443,actual_behavior,activity_code
Q3,mLight_m_light_00_04_nonnull_count,0.119077772169634,0.119077772169634,432,coverage_proxy,light
Q3,mLight_00_04_row_count,0.11872781038084385,0.11872781038084385,450,coverage_proxy,light
Q3,mLight_m_light_08_12_zero_count,0.11845299683264987,0.11845299683264987,442,coverage_proxy,light
Q3,mLight_20_24_row_count,0.11720550082660022,0.11720550082660022,450,coverage_proxy,light
Q3,wLight_w_light_20_24_std,-0.11638520942726582,0.11638520942726582,379,actual_behavior,light
Q3,mActivity_m_activity_12_16_value_0_ratio,0.11575155739592184,0.11575155739592184,446,actual_behavior,activity_code
Q3,mLight_m_light_04_08_nonzero_count,-0.11561289890507936,0.11561289890507936,431,coverage_proxy,light
Q3,mScreenStatus_m_screen_use_04_08_nonnull_count,-0.11507848000702611,0.11507848000702611,432,coverage_proxy,screen
Q3,wLight_w_light_20_24_q95,-0.11495517889699172,0.11495517889699172,379,actual_behavior,light
Q3,wLight_w_light_00_04_sum,-0.11381425288143189,0.11381425288143189,345,actual_behavior,light
Q3,mLight_m_light_12_16_q99,-0.11311832662003181,0.11311832662003181,447,actual_behavior,light
Q3,mLight_m_light_12_16_max,-0.11294142171757597,0.11294142171757597,447,actual_behavior,light
Q3,wPedo_burned_calories_04_08_std,-0.1127987356214207,0.1127987356214207,329,actual_behavior,activity_pedo
Q3,wPedo_burned_calories_12_16_q99,-0.11277435806460323,0.11277435806460323,397,actual_behavior,activity_pedo
Q3,mActivity_m_activity_04_08_unique_count,-0.11170575299901847,0.11170575299901847,432,coverage_proxy,activity_code
Q3,wPedo_burned_calories_04_08_sum,-0.11125248838877613,0.11125248838877613,329,actual_behavior,activity_pedo
Q3,wLight_w_light_12_16_q75,-0.11081930808123691,0.11081930808123691,397,actual_behavior,light
Q3,wLight_w_light_00_04_mean,-0.11063574532836513,0.11063574532836513,345,actual_behavior,light
Q3,mScreenStatus_m_screen_use_00_04_value_0_count,0.11053570525686603,0.11053570525686603,436,actual_behavior,screen
Q3,mScreenStatus_m_screen_use_00_04_value_0_ratio,0.10895183348927501,0.10895183348927501,436,actual_behavior,screen
Q3,mScreenStatus_m_screen_use_00_04_value_1_ratio,-0.10895183348927501,0.10895183348927501,436,actual_behavior,screen
Q3,wHr_heart_rate_08_12_object_len_nonnull_count,-0.10818868996511738,0.10818868996511738,333,coverage_proxy,heart_rate
Q3,wHr_heart_rate_08_12_object_len_nonzero_count,-0.10818868996511738,0.10818868996511738,333,coverage_proxy,heart_rate
Q3,wHr_heart_rate_08_12_object_len_sum,-0.10818868996511738,0.10818868996511738,333,coverage_proxy,heart_rate
Q3,mScreenStatus_m_screen_use_00_04_value_1_count,-0.10685340281847402,0.10685340281847402,436,actual_behavior,screen
Q3,mUsageStats_12_16_row_count,0.10667592643618612,0.10667592643618612,440,coverage_proxy,app_usage
Q3,wPedo_burned_calories_08_12_max,-0.10609733456665262,0.10609733456665262,383,actual_behavior,activity_pedo
Q3,mLight_m_light_16_20_mean,-0.10560464153563597,0.10560464153563597,444,actual_behavior,light
Q3,wPedo_step_08_12_q75,0.10408738705210073,0.10408738705210073,383,actual_behavior,activity_pedo
Q3,wPedo_step_frequency_08_12_q75,0.10408738705210073,0.10408738705210073,383,actual_behavior,activity_pedo
Q3,wLight_w_light_04_08_max,-0.10395678494622551,0.10395678494622551,338,actual_behavior,light
Q3,wPedo_burned_calories_04_08_mean,-0.10344393986392111,0.10344393986392111,329,actual_behavior,activity_pedo
Q3,mLight_m_light_04_08_zero_count,0.10336641180082916,0.10336641180082916,431,coverage_proxy,light
